dist_x_mm_l,dist_y_mm_l,err_x_mm_l,err_y_mm_l,dist_x_mm_r,dist_y_mm_r,err_x_mm_r,err_y_mm_r
-0.019077901430842606,0.7751441383728379,0.011200134368976487,-0.506771925630237,-0.0952078705172961,0.9751434034416826,0.036120079174690296,-0.6842615000363815
-0.07313195548489666,0.8199871877001922,0.011891502964354162,-0.5380542462575951,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.06981910504601713,0.9209687699171446,0.03404939279331017,-0.6450342612871126
-0.034976152623211444,0.8360025624599616,0.012086390762608661,-0.5468723248225129,0.0,0.0,0.0,0.0
-0.06995230524642289,0.9160794362588085,0.013271038076050245,-0.6004740031995501,-0.04760393525864805,0.981516889738687,0.03622663662001459,-0.6862801323052924
0.0,0.0,0.0,0.0,-0.13329101872421453,1.1217335882727852,0.04164418402247485,-0.7889105582851781
-0.11446740858505565,0.9513132607303011,0.013840576887969167,-0.6262438976426724,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0952078705172961,1.064372211599745,0.0393952726966961,-0.7463070127673582
-0.028616852146263912,0.9865470852017938,0.014256394964664314,-0.6450583975849545,-0.006347191367819739,1.105799872530274,0.04076652889584761,-0.7722841934714102
-0.009538950715421303,1.0698270339525946,0.015453971202077458,-0.6992450703452326,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.041256743890828305,1.134480560866794,0.041850831516198284,-0.7928253039685994
-0.03179650238473768,0.9769378603459321,0.014119070727734797,-0.6388448946311651,0.0,0.0,0.0,0.0
-0.034976152623211444,1.1467008327994876,0.01657148100992356,-0.7498089813284361,-0.05712472231037766,1.2237093690248566,0.045161776435397455,-0.8555480938603932
0.0,0.0,0.0,0.0,-0.11424944462075531,1.3798597833014659,0.05104327982297266,-0.9669677369621523
-0.0890302066772655,1.1659192825112108,0.13221127941861185,0.0020708867683232146,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.11424944462075531,1.3001912045889101,0.15997834101414768,-0.10755855338262042
-0.034976152623211444,1.0922485586162716,0.12356104223590365,0.0019353940796259887,-0.06347191367819739,1.3479923518164436,0.16540630834318287,-0.11120794935721376
-0.04451510333863275,1.156310057655349,0.13083785646613535,0.002049374205763483,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.06347191367819739,1.1567877629063097,0.14200060163338563,-0.09547154442486701
-0.003179650238473768,0.9961563100576554,0.11263340998611666,0.0017642294926505132,-0.00952078705172961,1.1918419375398341,0.14608857486144253,-0.09822001952399181
0.028616852146263912,1.0506085842408712,0.11883367355202587,0.0018613471049693782,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.006347191367819739,1.2332695984703632,0.1511636989848017,-0.10163218773054596
-0.012718600953895072,1.236386931454196,0.13980249215294444,0.0021897914644746007,0.0,0.0,0.0,0.0
-0.025437201907790145,1.287636130685458,0.14561811716177764,0.0022808843041572857,-0.05712472231037766,1.4276609305289993,0.1751282419545811,-0.11774431614721187
0.0,0.0,0.0,0.0,-0.034909552523008563,1.3862332695984703,0.16996430341759125,-0.11427243517085975
-0.009538950715421303,1.2491992312620115,0.14124786744783344,0.0022124310500425586,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.06664550936210727,1.354365838113448,0.16620530920994514,-0.1117451431850508
-0.028616852146263912,1.1467008327994876,0.1296948865151155,0.0020314713357620236,-0.05395112662646778,1.2109623964308476,0.14857474034259233,-0.09989154806296216
-0.01589825119236884,1.105060858424087,0.0029475307071081215,0.21742276029254073,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.006347191367819739,1.1918419375398341,0.02596103611701249,0.27057661314535714
0.04133545310015898,1.1402946828955798,0.0030431927137003077,0.2244792084164698,0.0,0.0,0.0,0.0
-0.006359300476947536,1.236386931454196,0.0032975193458550313,0.24323945347367498,0.00952078705172961,1.3001912045889101,0.028321487982559276,0.29517821488396245
0.0,0.0,0.0,0.0,-0.08251348778165661,1.408540471637986,0.03073338820902901,0.3203160326344275
-0.05405405405405406,1.3260730301089045,0.003539607873130292,0.2610969623737213,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.08251348778165661,1.4977692797960485,0.03267383898002798,0.34054020994482903
-0.01589825119236884,1.1595131326073032,0.00309274200068712,0.22813418060088844,-0.05712472231037766,1.2746972594008923,0.027793287316349814,0.2896730899467331
-0.03179650238473768,1.162716207559257,0.0031021533279772177,0.2288284012760098,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.031735956839098696,1.163161249203314,0.025345374677325106,0.2641599359971888
-0.012718600953895072,1.0762331838565022,0.002870541992972305,0.21174373591514736,-0.04443033957473817,1.2651370299553855,0.0275741681487755,0.28738933971541486
-0.019077901430842606,1.1787315823190263,0.0031441191627517343,0.23192398484793061,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.02856236115518883,1.3448056086679414,0.029299124544004563,0.3053675458679286
-0.009538950715421303,1.162716207559257,0.003101098370164168,0.22875058297231843,0.0,0.0,0.0,0.0
-0.01589825119236884,1.162716207559257,0.0004130068647115552,-0.0009772261388505327,-0.022215169787369086,1.312938177182919,0.021837930887172438,-0.22671038701514115
0.0,0.0,0.0,0.0,-0.07933989209774674,1.3671128107074568,0.02277401129196587,-0.2364283017729292
-0.0890302066772655,1.2299807815502883,0.00043800192322626604,-0.0010363675880846347,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.13963821009203425,1.4945825366475463,0.02496388807115588,-0.25916249828132015
-0.04451510333863275,1.2780269058295965,0.0004541990603474471,-0.001074692049786788,-0.05395112662646778,1.3607393244104524,0.022647541998942596,-0.2351153613430426
-0.022257551669316374,1.1018577834721333,0.00039143267918158466,-0.0009261789049528046,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.03808314820691844,1.2077756532823454,0.020095883874597598,-0.20862533333217526
-0.006359300476947536,1.1467008327994876,0.00040728625688245636,-0.0009636904618960766,0.0,0.0,0.0,0.0
0.028616852146263912,1.137091607943626,0.0004039949101091202,-0.0009559027218516786,0.031735956839098696,1.188655194391332,0.01977496301901573,-0.205293694829146
0.0,0.0,0.0,0.0,-0.041256743890828305,1.383046526449968,0.02301097307078112,-0.23888831947609715
-0.04769475357710652,1.3356822549647662,0.00047470390905017144,-0.0011232090983822687,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.05712472231037766,1.5646908859145952,0.02603891254565965,-0.2703228603103372
-0.03179650238473768,1.3036515054452276,0.00046316272473466517,-0.0010959012060684657,-0.041256743890828305,1.4244741873804971,0.023699637952829235,-0.246037691032382
0.0,1.1979500320307495,0.00042548245177337796,-0.0010067449454757768,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.00952078705172961,1.2268961121733588,0.020404498149633635,-0.21182921112138994
0.022257551669316374,1.1338885329916721,-0.06300719763946824,-0.09832476306729458,0.0,0.0,0.0,0.0
0.04133545310015898,1.1178731582319026,-0.062147745068445566,-0.09698355962420657,0.0031735956839098697,1.1312938177182918,-0.05364946977478962,-0.06609499119052016
0.0,0.0,0.0,0.0,0.04443033957473817,1.1759082217973231,-0.05580479549025944,-0.06875030604777195
0.03179650238473768,1.2812299807815504,-0.07120277794177257,-0.11111423032838544,0.0,0.0,0.0,0.0
-0.028616852146263912,1.2588084561178732,-0.06995326538119528,-0.10916432569730865,-0.034909552523008563,1.507329509241555,-0.07150113817209572,-0.08808786214356139
0.0,0.0,0.0,0.0,-0.02856236115518883,1.297004461440408,-0.06152265420448583,-0.07579458482502503
0.009538950715421303,1.210762331838565,-0.06726800164977055,-0.10497388508009022,0.0,0.0,0.0,0.0
-0.012718600953895072,1.1723254324151187,-0.06513432110088632,-0.10164420780050716,-0.025388765471278957,1.3352453792224346,-0.063332683373374,-0.07802450177433412
0.0,0.0,0.0,0.0,-0.00952078705172961,1.2555768005098789,-0.05954483270281472,-0.07335795133585678
