dist_x_mm_l,dist_y_mm_l,err_x_mm_l,err_y_mm_l,dist_x_mm_r,dist_y_mm_r,err_x_mm_r,err_y_mm_r
0.057233704292527825,0.19218449711723254,-0.028703853959721526,-0.2393791924316284,0.11107584893684544,0.19120458891013384,-0.05403463894955734,-0.29416394469513757
0.1271860095389507,0.37475976937860345,-0.05664939561602921,-0.47243434952441704,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15550618851158363,0.29318036966220523,-0.08109562122567605,-0.4414836168243338
0.13036565977742448,0.35554131966688024,-0.05420657307084689,-0.45206214135543454,0.16185337987940335,0.3441682600382409,-0.0929367865646872,-0.5059467829271469
0.12400635930047695,0.3587443946188341,-0.05433310773028031,-0.45311739214622687,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1777213582989527,0.37284894837476096,-0.10093041035467004,-0.5494639776781913
0.17170111287758347,0.4612427930813581,-0.0704499356086772,-0.587525588603189,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.18089495398286257,0.3505417463352454,-0.09639161548178032,-0.5247548312875269
0.17170111287758347,0.464445868033312,-0.0708798070430795,-0.5911105523840474,0.20311012377023166,0.3473550031867431,-0.09832563604655167,-0.5352836167021154
0.22575516693163752,0.5701473414477899,-0.08777751012089756,-0.7320309501255349,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2792764201840685,0.4270235818992989,-0.12468239680257055,-0.6787695150832321
0.2384737678855326,0.5829596412556054,-0.09015868090533669,-0.7518890061280729,0.2570612503966994,0.40471637985978326,-0.1171595332481188,-0.6378151335679478
0.1875993640699523,0.5253042921204356,-0.07984480541207065,-0.6658752189243444,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.18406854966677244,0.38878266411727214,-0.10511284537574274,-0.5722331051887567
0.20031796502384738,0.5573350416399744,0.04463677198960399,-0.02814274056511959,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2570612503966994,0.41427660930529,0.02306420227987118,-0.09762350484595585
0.27980922098569155,0.6566303651505445,0.05379572660067542,-0.03391730875134778,0.3046651856553475,0.4684512428298279,0.02643516885643141,-0.11189174477591803
0.23529411764705882,0.6406149903907752,0.051436452868910645,-0.032429825996756534,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.23167248492542047,0.455704270235819,0.02418357217685077,-0.10236144510663303
0.2289348171701113,0.6854580397181295,0.05446771532567157,-0.034340986439211435,0.2697556331323389,0.5035054174633524,0.0270220210102862,-0.11437570513103952
0.28298887122416533,0.7046764894298527,0.057233583335984516,-0.036084820107778005,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.31101237702316725,0.5321861057998725,0.029159655500219823,-0.12342363874065072
0.2575516693163752,0.7303010890454837,0.05836483309690582,-0.03679805422209471,0.29831799428752775,0.5608667941363926,0.030052152445949238,-0.127201297245773
0.27344992050874406,0.7879564381806534,0.0628622071201392,-0.03963357356452482,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.29514439860361785,0.5417463352453792,0.029184531963531272,-0.12352893297572404
0.2575516693163752,0.7206918641896221,0.05768232551638311,-0.03636774457118958,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.26340844176451916,0.5035054174633524,0.026881525449166967,-0.11378103166584326
0.2702702702702703,0.7142857142857143,0.05756010492293954,-0.03629068652465794,0.28879720723579816,0.49713193116634796,0.02719777423214996,-0.11511961317078487
0.31160572337042924,0.8071748878923767,0.03423923324550316,-0.05101184574766171,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.36178990796572513,0.5831739961759081,0.0034759364199564336,-0.11071026089294708
0.31160572337042924,0.7975656630365151,0.03388476755538334,-0.05048373961346241,0.28562361155188826,0.5226258763543659,0.0030165521059752165,-0.09607864767960024
0.2702702702702703,0.7847533632286996,0.03284457059901351,-0.04893398625581402,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.33005395112662644,0.6277884002549394,0.003592328730054128,-0.11441741242278147
0.302066772655008,0.8360025624599616,0.0351757913948635,-0.05240719124229716,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.31101237702316725,0.6054811982154238,0.0034476004154887206,-0.10980774540696948
0.2957074721780604,0.8424087123638694,0.03533016947540919,-0.052637193788649485,0.31101237702316725,0.6150414276609305,0.0034907419964682624,-0.111181825685929
0.2702702702702703,0.7847533632286996,0.03284457059901351,-0.04893398625581402,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2824500158679784,0.6054811982154238,0.0033839493455248017,-0.10778042795623516
0.2480127186009539,0.7879564381806534,0.03268929304891329,-0.04870264362097779,0.30783878133925735,0.5991077119184194,0.0034115418397121923,-0.10865926227916314
0.302066772655008,0.8295964125560539,0.034937477979809506,-0.052052136353037064,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3459219295461758,0.5927342256214149,0.0034759806867719297,-0.11071167081249116
0.32114467408585057,0.8488148622677771,0.035913205976641625,-0.053505839644497656,0.35226912091399554,0.6309751434034416,0.003660133142789811,-0.11657701585527308
0.32114467408585057,0.9128763613068546,0.028075496550985884,0.02946782471296597,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.33005395112662644,0.6596558317399618,-0.006719955256824699,-0.07310674675535327
0.2766295707472178,0.8840486867392697,0.02687442616592821,0.02820719049727046,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2697556331323389,0.6724028043339707,-0.006600397381220009,-0.07180607033707453
0.24483306836248012,0.8135810377962844,0.024649297144701657,0.025871712232721833,0.2697556331323389,0.6373486297004461,-0.006305125643116803,-0.06859379356490387
0.2957074721780604,0.8648302370275465,0.026516695070743817,0.027831718697933727,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.28879720723579816,0.6596558317399618,-0.006560389138007822,-0.07137081855445745
0.26073131955484896,0.8360025624599616,0.025406384810520558,0.02666634560948811,0.29831799428752775,0.6469088591459529,-0.006490018080471533,-0.0706052481175134
0.2988871224165342,0.8424087123638694,0.025932741098505036,0.027218805111058328,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.31735956839098695,0.6182281708094327,-0.006331016580757362,-0.06887546243753881
0.27344992050874406,0.7751441383728379,0.02384685770767324,0.025029477986564068,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.29831799428752775,0.5895474824729127,-0.006019443350504371,-0.06548584087469884
0.21303656597774245,0.5925688661114671,0.0182689142615772,0.01917491155245327,0.35226912091399554,0.691523263224984,-0.007070337188381427,-0.07691857022128404
0.2766295707472178,0.8616271620755926,0.02625433324180115,0.027556345745130717,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3014915899714376,0.7233906947100064,-0.007139803389764815,-0.07767429668053898
0.2670906200317965,0.9385009609224856,0.12024059410343348,0.031012382944233807,0.2602348460806093,0.6692160611854684,0.13408785827171632,0.05248386112730482
0.2384737678855326,0.7655349135169763,0.0988055161085024,0.025483860300321324,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.26658203744842907,0.6532823454429573,0.13176231450948123,0.0515736108075832
0.25119236883942764,0.7527226137091608,0.0977840386722758,0.025220401443873032,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.29831799428752775,0.5991077119184194,0.12498176988729207,0.04891961090852199
0.302066772655008,0.8488148622677771,0.11102250077200773,0.028634857761981738,0.35226912091399554,0.6150414276609305,0.13235985708621872,0.051807497320645345
0.3179650238473768,0.9320948110185778,0.12135815797161506,0.031300624356405085,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3586163122818153,0.7488846398980242,0.1550568534405278,0.06069141880332423
0.302066772655008,0.9385009609224856,0.12149108554291715,0.03133490895700778,0.32053316407489685,0.7138304652644997,0.14612521880360071,0.05719545221868093
0.29252782193958665,0.9064702114029468,0.11737375655835625,0.030272969899498167,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.29514439860361785,0.7010834926704907,0.14205106325735484,0.05560077081608215
0.31160572337042924,1.0025624599615632,0.12937220357144497,0.033367602259563825,0.31101237702316725,0.6947100063734862,0.14213971029684988,0.05563546850586682
0.27980922098569155,0.8584240871236387,0.11125846355554593,0.028695717143609367,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.27610282450015866,0.6883365200764818,-0.08320914588966483,0.06552987351346896
0.25119236883942764,0.8392056374119155,-0.0430802795501161,0.219926261487008,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2792764201840685,0.6405353728489483,-0.07839869142628392,0.061741486201506345
0.302066772655008,0.9481101857783473,-0.04893616963148676,0.24982077532776673,0.32053316407489685,0.7584448693435308,-0.09238095254405605,0.07275296568111615
0.2957074721780604,0.9769378603459321,-0.050197326295685456,0.25625902208946627,0.0,0.0,0.0,0.0
