dist_x_mm_l,dist_y_mm_l,err_x_mm_l,err_y_mm_l,dist_x_mm_r,dist_y_mm_r,err_x_mm_r,err_y_mm_r
-0.025437201907790145,0.515695067264574,0.06508109615414275,-0.242247491542768,-0.025388765471278957,0.5608667941363926,0.07487304385139183,-0.24470691347034573
-0.012718600953895072,0.4612427930813581,0.058160593835384355,-0.21648771756839535,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.015867978419549348,0.5003186743148502,0.06675538239954609,-0.21817603164295427
-0.019077901430842606,0.48366431774503527,0.06101207986408531,-0.22710163433442518,0.0,0.0,0.0,0.0
-0.03179650238473768,0.6117873158231902,0.07721833421033111,-0.28742521052901915,-0.03808314820691844,0.5959209687699171,0.07963334428250918,-0.2602649616779535
0.0,0.0,0.0,0.0,-0.015867978419549348,0.7170172084130019,0.09564387470084844,-0.3125920380216255
-0.022257551669316374,0.6374119154388213,0.08039313741308728,-0.2992425915729411,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.02856236115518883,0.691523263224984,0.09229925321353523,-0.3016608409073279
-0.025437201907790145,0.5797565663036516,0.07314716355435576,-0.27227133425261635,-0.06664550936210727,0.691523263224984,0.09264791193488804,-0.3028003591527208
-0.05405405405405406,0.6149903907751442,0.07781684516442561,-0.2896530122388561,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.05712472231037766,0.732950924155513,0.09804178049753029,-0.3204290925357082
-0.034976152623211444,0.7431133888532991,0.09377126898143526,-0.34903921463973187,0.0,0.0,0.0,0.0
-0.022257551669316374,0.6534272901985907,0.08241063567832531,-0.30675220531374603,-0.041256743890828305,0.8221797323135756,0.10978275262683398,-0.35880200891674635
0.0,0.0,0.0,0.0,-0.05712472231037766,0.7520713830465264,-0.026118122428757603,0.11212417521165643
-0.03815580286168521,0.6598334401024984,-0.04247660723818362,0.2594201110579889,0.0,0.0,0.0,0.0
-0.025437201907790145,0.618193465727098,-0.039763293658560975,0.24284891679537118,-0.060298317994287524,0.7170172084130019,-0.024916873832001217,0.1069672575004825
0.0,0.0,0.0,0.0,-0.031735956839098696,0.7488846398980242,-0.02595602729450216,0.11142830653718377
0.0,0.7719410634208841,-0.04961062939948229,0.3029901827211182,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00952078705172961,0.7966857871255576,-0.02759000384503725,0.11844291003878202
0.022257551669316374,0.7014734144778988,-0.0451045461820377,0.27546989132517097,0.0,0.7807520713830465,-0.027036273254424165,0.1160657642109642
-0.019077901430842606,0.7559256886611146,-0.04859683263242713,0.2967985566238422,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.06347191367819739,0.8444869343530911,-0.02932579848345758,0.1258946149881164
-0.034976152623211444,0.7943625880845612,-0.05110106447909145,0.3120928125923985,0.0,0.0,0.0,0.0
0.006359300476947536,0.8616271620755926,-0.0553760281349542,0.3382015726483536,0.0,0.8986615678776291,-0.031119302276520877,0.13359406329588536
0.0,0.0,0.0,0.0,-0.01904157410345922,0.8731676226896112,-0.03024367405242656,0.1298350223201634
-0.028616852146263912,0.7847533632286996,-0.05046756409652694,0.30822379502518493,0.0,0.0,0.0,0.0
-0.03815580286168521,0.7815502882767457,-0.05028801184320462,0.3071272040183656,-0.05712472231037766,0.8413001912045889,-0.029200045089917664,0.12535476012032526
0.0,0.0,0.0,0.0,-0.02856236115518883,0.8444869343530911,-0.029260037453010482,0.12561230521182748
-0.034976152623211444,0.7751441383728379,0.14727646426742222,-0.03649149351567954,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.01904157410345922,0.8891013384321224,0.17012452081682547,-0.057398111608983865
-0.006359300476947536,0.7783472133247918,0.14773965754668567,-0.036606261442997896,-0.012694382735639479,0.7711918419375398,0.1475493600554333,-0.04978150472155986
-0.009538950715421303,0.7206918641896221,0.1368033951719378,-0.03389652401469274,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.015867978419549348,0.8221797323135756,0.15731267285552683,-0.05307553732240153
-0.006359300476947536,0.8424087123638694,0.159898519361475,-0.03961892900858241,0.0,0.0,0.0,0.0
0.006359300476947536,0.7975656630365151,0.15138730976688616,-0.0375100601456827,-0.0031735956839098697,0.8476736775015934,0.16216152325973857,-0.054711485246545136
0.0,0.0,0.0,0.0,-0.012694382735639479,0.8253664754620778,0.15791168216122156,-0.05327763636619607
-0.006359300476947536,0.8552210121716849,0.16233029846489913,-0.04022146419182143,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.025388765471278957,0.9273422562141491,0.17746749803437206,-0.05987555003967763
0.0,0.9000640614990391,0.1708372766095568,-0.04232928460527273,-0.0031735956839098697,0.9464627151051624,0.18105979558003507,-0.061087551075558
0.012718600953895072,0.8648302370275465,0.16416744659904026,-0.04067666441378373,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.031735956839098696,0.8667941363926067,0.16592924339682366,-0.05598267190383292
-0.03179650238473768,0.8199871877001922,-0.059634458627142894,0.0543130364146495,0.0,0.0,0.0,0.0
-0.022257551669316374,0.8872517616912237,-0.06449817510694553,0.05874274394213287,-0.05395112662646778,0.911408540471638,-0.06282189859372093,0.12205096963341955
0.0,0.0,0.0,0.0,-0.0031735956839098697,0.8827278521351178,-0.06073905453065575,0.11800440079066053
0.01589825119236884,0.7815502882767457,-0.056808158483285756,0.05173893838196989,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.006347191367819739,0.787125557680051,-0.05416222839416565,0.1052268817242555
0.009538950715421303,0.7783472133247918,-0.05656788412569014,0.051520104670152514,0.00952078705172961,0.8253664754620778,-0.05679552359606255,0.11034287216575851
0.04133545310015898,0.8552210121716849,-0.06222272020583569,0.05667033701920628,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.041256743890828305,0.8795411089866156,-0.060585932008469796,0.11770691292856371
0.04451510333863275,0.9160794362588085,-0.06665139207257964,0.060703820711427096,0.012694382735639479,0.9050350541746335,-0.06227969957312555,0.12099758032683512
0.0,0.8808456117873159,-0.06401234584172182,0.05830026717314973,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.01904157410345922,0.9177820267686424,-0.06316425688045005,0.12271610650117894
0.0,0.9352978859705318,-0.06796947267557372,0.06190428368930808,0.0,0.0,0.0,0.0
0.012718600953895072,0.9192825112107623,-0.0668120054037186,0.060850101870066765,-0.0031735956839098697,0.9878903760356915,-0.0679750266278461,0.13206251476798506
0.0,0.0,0.0,0.0,-0.0031735956839098697,0.8891013384321224,-0.061177598012735666,0.11885640715169751
-0.006359300476947536,0.8360025624599616,-0.06075529318367935,0.05533385440286301,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.006347191367819739,0.9369024856596558,0.00019105349386025437,-0.15321082835693597
0.006359300476947536,0.9833440102498399,-0.01618098103175264,-0.026113421380215076,0.0,0.911408540471638,0.0001858504944894955,-0.1490384061340916
0.012718600953895072,0.8295964125560539,-0.013652374364489572,-0.02203266933696831,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.012694382735639479,0.8795411089866156,0.00017937090494290684,-0.1438422526286659
0.006359300476947536,0.8424087123638694,-0.013861987871550909,-0.02237095079383029,0.0,0.0,0.0,0.0
0.01589825119236884,1.0089686098654709,-0.016604348979446317,-0.026796667074361,-0.0031735956839098697,0.9241555130656469,0.0001884509132670025,-0.15112375043702383
0.0,0.0,0.0,0.0,0.0031735956839098697,0.9337157425111535,0.00019040038260140872,-0.1526870812379737
0.022257551669316374,0.8616271620755926,-0.014182556560784473,-0.022888295523845872,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.025388765471278957,0.8922880815806246,0.00018202517256678665,-0.14597077973968053
0.034976152623211444,0.8744394618834082,-0.014400155060580651,-0.023239463435465672,0.0031735956839098697,0.9974506054811981,0.00020339685040414736,-0.16310929104706673
0.019077901430842606,0.9224855861627163,-0.015182480579522591,-0.024502007152224083,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.012694382735639479,0.952836201402167,0.0001943154869793763,-0.15582670654778893
-0.025437201907790145,0.9096732863549007,-0.014974263101094926,-0.02416597865418446,-0.025388765471278957,1.038878266411727,0.00021190682264846092,-0.1699336619104412
-0.006359300476947536,0.903267136450993,0.07428170662990848,0.15525946740863447,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.006347191367819739,0.9623964308476737,0.08327348296215825,0.09348081811841494
0.0,0.8936579115951313,0.07348965442671128,0.15360396420592914,0.0,0.0,0.0,0.0
0.0,0.7975656630365151,0.06558754104749502,0.13708740891496904,-0.012694382735639479,0.8636073932441045,0.07473198984617348,0.08389234245926772
0.0,0.0,0.0,0.0,0.0,0.9337157425111535,0.08079006584693782,0.09069299352645478
0.03179650238473768,0.9000640614990391,0.07406263356661538,0.1548015731480741,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.022215169787369086,0.8891013384321224,0.07695379973874145,0.08638649304685901
0.03815580286168521,0.8424087123638694,0.06934621723011834,0.14494358358773363,0.0031735956839098697,0.8731676226896112,0.07555161861686788,0.08481243809250454
-0.006359300476947536,0.8327994875080077,0.06848697924630921,0.14314765242519137,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.012694382735639479,1.0165710643722115,0.08796600794050582,0.0987485343038466
-0.009538950715421303,0.9449071108263933,0.07770807426421353,0.16242106934514938,0.0,0.0,0.0,0.0
-0.019077901430842606,0.8840486867392697,0.07271636928490927,0.15198768686500372,-0.012694382735639479,0.981516889738687,0.08493317869567435,0.09534395281000975
0.0,0.0,0.0,0.0,-0.025388765471278957,0.9464627151051624,0.08192246068488235,0.0919641928580863
-0.009538950715421303,0.9192825112107623,0.07560095438957014,0.15801688526880295,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.012694382735639479,0.940089228808158,0.08134894949527545,0.09132038292847304
-0.003179650238473768,0.9224855861627163,-0.057717225262546246,-0.0454701418081673,-0.015867978419549348,0.9751434034416826,-0.062024096207717955,0.026836667265657903
-0.025437201907790145,0.8071748878923767,-0.05052734338722353,-0.03980588911812949,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.03808314820691844,0.7711918419375398,-0.04910500771988656,0.021246819120794805
0.006359300476947536,0.7943625880845612,-0.049702241337653656,-0.03915586640776026,0.0,0.0,0.0,0.0
0.06041335453100159,0.8360025624599616,-0.052442321955553685,-0.04131452621330318,0.050777530942557915,0.8731676226896112,-0.055624382030060426,0.024067630544736894
0.0,0.0,0.0,0.0,0.034909552523008563,0.9209687699171446,-0.058612621288566,0.025360585824925425
0.019077901430842606,0.8936579115951313,-0.05592596937057003,-0.044058974534404965,0.0,0.0,0.0,0.0
-0.009538950715421303,0.9096732863549007,-0.05691838812349228,-0.044840810827178765,0.0,0.9145952836201402,-0.05816522647747803,0.02516700645149385
0.0,0.0,0.0,0.0,-0.00952078705172961,0.9687699171446781,-0.06161352870108396,0.02665902237860099
0.0,0.9096732863549007,-0.0569152590402968,-0.04483834570769354,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.006347191367819739,0.9623964308476737,-0.06120655198730014,0.0264829311605023
0.009538950715421303,0.8744394618834082,-0.05471404993780875,-0.043104213659864304,-0.0031735956839098697,0.9592096876991714,-0.061002888480263556,0.026394809767258724
-0.01589825119236884,0.9769378603459321,-0.06113187484173526,-0.048160233022439124,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.01904157410345922,1.0165710643722115,0.04806705572847538,-0.033372615981170625
-0.006359300476947536,0.8968609865470852,0.04019961979329913,0.05526131390387916,0.0,0.0,0.0,0.0
-0.019077901430842606,0.8071748878923767,0.036188852242760645,0.04974782184237601,-0.00952078705172961,0.9337157425111535,0.04414391633191266,-0.030648808114475602
0.0,0.0,0.0,0.0,0.012694382735639479,0.9082217973231357,0.04294058351253436,-0.029813342670003597
0.05405405405405406,0.8712363869314542,0.039125163605309245,0.05378428847463936,0.0,0.0,0.0,0.0
0.034976152623211444,0.928891736066624,0.0416637779004708,0.057274051864620035,0.04760393525864805,0.9719566602931803,0.046004548144118786,-0.03194063158920363
0.0,0.0,0.0,0.0,0.0,0.9560229445506692,0.045196199637047546,-0.03137940095219875
-0.003179650238473768,0.8840486867392697,0.039624599721789465,0.05447084959510918,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.00952078705172961,1.0070108349267048,0.047608791293529774,-0.03305444623323227
-0.006359300476947536,0.9577194106342088,0.04292731835351303,0.0590110062429163,-0.012694382735639479,1.035691523263225,0.04896622733857169,-0.03399690445464037
0.006359300476947536,0.9385009609224856,0.04206593896116136,0.057826891635966396,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.006347191367819739,0.9655831739961759,0.04564914785025241,-0.031693879685076254
0.0,0.852017937219731,0.03818867881165194,0.05249692853405773,0.0,0.0,0.0,0.0
-0.003179650238473768,0.9000640614990391,0.0403424274699314,0.055457627697065214,0.0,0.9687699171446781,0.04579881563220818,-0.03179779296489474
0.0,0.0,0.0,0.0,-0.01904157410345922,0.9687699171446781,0.03009846062998959,0.11129453151088016
-0.025437201907790145,0.8712363869314542,0.0226468022064833,0.3132378685016789,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.034909552523008563,0.9273422562141491,0.028826195087773506,0.10659009831015723
0.006359300476947536,0.8648302370275465,0.022471313603324036,0.31081060855130016,0.02856236115518883,0.940089228808158,0.029215222492150212,0.10802859788152265
0.025437201907790145,0.8808456117873159,0.022896371529334655,0.3166897714246878,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0031735956839098697,0.940089228808158,0.029201913889893207,0.10797938690454059
-0.009538950715421303,0.8872517616912237,0.023054612263981047,0.31887846852986174,0.0,0.0,0.0,0.0
-0.009538950715421303,0.9577194106342088,0.02488546066546081,0.3442017369366061,-0.025388765471278957,0.9942638623326959,0.030894627535134892,0.11423850342366049
0.0,0.0,0.0,0.0,-0.00952078705172961,1.0133843212237093,0.03147988313094655,0.11640259241647362
-0.012718600953895072,0.9224855861627163,0.023971031192638097,0.3315538612519719,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.031735956839098696,0.9751434034416826,0.030306663450197474,0.11206439929977274
-0.022257551669316374,0.9160794362588085,0.023809327982379534,0.32931727312577846,-0.02856236115518883,1.0452517527087317,0.03248050347035976,0.12010256808181677
