timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0305,0,0,1,0,0.0015,0.0000,0.0000,0.0015,0.0000,0.0000,,,,,,,
0.0407,0,-1,0,0,0.0000,0.0016,-0.0000,0.0015,0.0016,-0.0000,,,,,,,
0.0508,0,-1,1,-1,0.0015,0.0032,-0.0000,0.0031,0.0048,-0.0000,,,,,,,
0.0608,0,0,1,-2,0.0015,0.0031,0.0000,0.0046,0.0079,0.0000,,,,,,,
0.0709,23,-42,0,0,0.0366,0.0683,-0.0010,0.0412,0.0762,-0.0010,,,,,,,
0.0810,0,0,45,-39,0.0694,0.0606,0.0009,0.1107,0.1368,-0.0001,,,,,,,
0.0911,60,-110,73,-107,0.2080,0.3453,-0.0002,0.3187,0.4821,-0.0003,,,,,,,
0.1012,59,-188,0,0,0.0938,0.3058,-0.0044,0.4133,0.7877,-0.0046,,,,,,,
0.1112,0,0,48,-211,0.0740,0.3281,0.0047,0.4881,1.1156,0.0000,,,,,,,
0.1213,16,-208,0,0,0.0254,0.3384,-0.0048,0.5143,1.4539,-0.0048,,,,,,,
0.1279,,,,,,,,,,,0.2026,-0.3449,-0.0008,0.2026,-0.3449,-0.0008,1
0.1314,-12,-258,5,-269,-0.0114,0.8380,-0.0000,0.5069,2.2919,-0.0048,,,,,,,
0.1415,0,0,-25,-308,-0.0386,0.4789,0.0068,0.4691,2.7709,0.0020,,,,,,,
0.1516,-13,-288,0,0,-0.0207,0.4685,-0.0067,0.4490,3.2394,-0.0047,,,,,,,
0.1617,0,0,-2,-334,-0.0031,0.5193,0.0074,0.4464,3.7587,0.0028,,,,,,,
0.1717,11,-317,4,-341,0.0237,1.0459,0.0002,0.4671,4.8047,0.0030,,,,,,,
0.1818,0,-343,0,0,0.0000,0.5580,-0.0080,0.4677,5.3627,-0.0050,,,,,,,
0.1919,0,0,-3,-369,-0.0046,0.5737,0.0082,0.4635,5.9364,0.0032,,,,,,,
0.2020,9,-333,15,-350,0.0374,1.0859,0.0000,0.4975,7.0224,0.0032,,,,,,,
0.2121,25,-347,0,0,0.0398,0.5645,-0.0081,0.5377,7.5869,-0.0048,,,,,,,
0.2221,0,0,20,-356,0.0308,0.5535,0.0079,0.5691,8.1403,0.0031,,,,,,,
0.2322,22,-361,0,0,0.0350,0.5873,-0.0084,0.6047,8.7276,-0.0053,,,,,,,
0.2423,8,-360,16,-381,0.0374,1.1780,0.0001,0.6483,9.9054,-0.0052,,,,,,,
0.2524,0,0,0,-404,0.0000,0.6281,0.0090,0.6488,10.5335,0.0037,,,,,,,
0.2625,3,-384,0,0,0.0048,0.6247,-0.0089,0.6540,11.1583,-0.0052,,,,,,,
0.2725,0,0,2,-426,0.0031,0.6623,0.0095,0.6574,11.8206,0.0043,,,,,,,
0.2759,,,,,,,,,,,0.6644,3.8374,-0.0011,0.4584,4.1827,-0.0003,1
0.2826,6,-404,1,-444,0.0111,1.3476,0.0005,0.6624,13.1682,0.0048,,,,,,,
0.2927,4,-395,0,0,0.0064,0.6426,-0.0092,0.6686,13.8108,-0.0044,,,,,,,
0.3028,0,0,19,-416,0.0293,0.6468,0.0092,0.6978,14.4576,0.0048,,,,,,,
0.3128,26,-400,0,0,0.0413,0.6507,-0.0093,0.7390,15.1083,-0.0045,,,,,,,
0.3229,24,-389,19,-385,0.0675,1.2314,-0.0005,0.8123,16.3394,-0.0050,,,,,,,
