timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0080,,,,,,,,,,,-0.0664,0.2742,-0.0005,-0.0664,0.2742,-0.0005,1
0.0104,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0204,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0305,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0406,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0507,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0608,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0032,-0.0000,,,,,,,
0.0708,0,-1,0,-1,0.0000,0.0032,-0.0000,0.0000,0.0064,-0.0000,,,,,,,
0.0809,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0080,-0.0000,,,,,,,
0.0910,0,0,-1,-24,-0.0015,0.0373,0.0005,-0.0016,0.0453,0.0005,,,,,,,
0.1011,-5,-78,0,0,-0.0080,0.1269,-0.0018,-0.0095,0.1722,-0.0013,,,,,,,
0.1112,-5,-138,0,0,-0.0080,0.2245,-0.0032,-0.0168,0.3967,-0.0045,,,,,,,
0.1213,0,0,-13,-140,-0.0200,0.2177,0.0031,-0.0362,0.6145,-0.0014,,,,,,,
0.1314,-6,-141,0,0,-0.0095,0.2294,-0.0033,-0.0450,0.8439,-0.0047,,,,,,,
0.1416,-19,-149,-8,-160,-0.0426,0.4912,0.0001,-0.0853,1.3352,-0.0046,,,,,,,
0.1517,0,0,-44,-359,-0.0679,0.5582,0.0080,-0.1528,1.8934,0.0034,,,,,,,
0.1553,,,,,,,,,,,-0.1899,0.8277,-0.0008,-0.1238,0.5535,-0.0004,1
0.1618,-20,-187,0,0,-0.0318,0.3042,-0.0043,-0.1850,2.1976,-0.0010,,,,,,,
0.1719,0,0,-21,-203,-0.0324,0.3156,0.0045,-0.2178,2.5132,0.0035,,,,,,,
0.1820,-11,-181,-23,-223,-0.0530,0.6412,0.0007,-0.2732,3.1541,0.0043,,,,,,,
0.1921,-20,-207,0,0,-0.0318,0.3368,-0.0048,-0.3057,3.4908,-0.0005,,,,,,,
0.2022,0,0,-28,-255,-0.0432,0.3965,0.0057,-0.3498,3.8872,0.0051,,,,,,,
0.2123,-20,-212,0,0,-0.0318,0.3449,-0.0049,-0.3825,4.2320,0.0002,,,,,,,
0.2224,-19,-220,-26,-251,-0.0703,0.7482,0.0005,-0.4531,4.9801,0.0007,,,,,,,
0.2325,0,0,-25,-230,-0.0386,0.3576,0.0051,-0.4928,5.3376,0.0058,,,,,,,
0.2426,-21,-223,0,0,-0.0334,0.3628,-0.0052,-0.5274,5.7003,0.0006,,,,,,,
0.2527,0,0,-18,-259,-0.0278,0.4027,0.0058,-0.5566,6.1029,0.0064,,,,,,,
0.2628,-10,-248,-4,-264,-0.0221,0.8139,0.0001,-0.5839,6.9166,0.0065,,,,,,,
0.2729,-5,-265,0,0,-0.0080,0.4311,-0.0062,-0.5933,7.3477,0.0003,,,,,,,
0.2829,0,0,-17,-281,-0.0262,0.4369,0.0062,-0.6210,7.7845,0.0065,,,,,,,
0.2921,,,,,,,,,,,0.0668,3.7779,0.0032,0.2543,2.9505,0.0040,1
0.2930,-26,-258,0,0,-0.0413,0.4197,-0.0060,-0.6638,8.2041,0.0005,,,,,,,
0.3031,-23,-284,-30,-297,-0.0828,0.9238,-0.0000,-0.7471,9.1278,0.0005,,,,,,,
