timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0106,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0206,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0307,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0408,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0509,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0609,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0710,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.0720,,,,,,,,,,,0.2163,-0.0223,-0.0002,0.2163,-0.0223,-0.0002,1
0.0811,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0031,0.0000,,,,,,,
0.0912,-1,-1,0,0,-0.0016,0.0016,-0.0000,-0.0016,0.0047,0.0000,,,,,,,
0.1013,0,0,0,-4,0.0000,0.0062,0.0001,-0.0016,0.0110,0.0001,,,,,,,
0.1113,-1,0,-6,-12,-0.0108,0.0187,0.0003,-0.0124,0.0296,0.0004,,,,,,,
0.1214,-11,-8,0,0,-0.0175,0.0130,-0.0002,-0.0299,0.0426,0.0002,,,,,,,
0.1315,0,0,-15,-23,-0.0231,0.0358,0.0005,-0.0531,0.0784,0.0007,,,,,,,
0.1417,-15,-8,0,0,-0.0239,0.0130,-0.0002,-0.0769,0.0914,0.0005,,,,,,,
0.1518,0,0,-19,-27,-0.0293,0.0420,0.0006,-0.1063,0.1333,0.0011,,,,,,,
0.1619,0,0,-17,-27,-0.0262,0.0420,0.0006,-0.1326,0.1753,0.0017,,,,,,,
0.1720,0,0,0,0,0.0000,0.0000,0.0000,-0.1326,0.1753,0.0017,,,,,,,
0.1821,0,0,-20,-31,-0.0308,0.0482,0.0007,-0.1635,0.2234,0.0024,,,,,,,
0.1921,0,0,-24,-37,-0.0370,0.0575,0.0008,-0.2007,0.2808,0.0032,,,,,,,
0.2022,0,0,0,0,0.0000,0.0000,0.0000,-0.2007,0.2808,0.0032,,,,,,,
0.2072,,,,,,,,,,,0.1987,0.0505,0.0002,-0.0176,0.0728,0.0003,1
0.2123,0,0,-26,-42,-0.0401,0.0653,0.0009,-0.2410,0.3460,0.0042,,,,,,,
0.2224,-1,0,-29,-44,-0.0463,0.0684,0.0010,-0.2876,0.4142,0.0051,,,,,,,
0.2325,-1,0,0,0,-0.0016,0.0000,0.0000,-0.2892,0.4142,0.0051,,,,,,,
0.2426,0,0,-25,-40,-0.0386,0.0622,0.0009,-0.3281,0.4761,0.0060,,,,,,,
0.2527,-23,-18,0,0,-0.0366,0.0293,-0.0004,-0.3649,0.5052,0.0056,,,,,,,
0.2628,0,0,-30,-47,-0.0463,0.0731,0.0010,-0.4116,0.5780,0.0066,,,,,,,
0.2728,-32,-21,-36,-54,-0.1064,0.1181,0.0007,-0.5188,0.6954,0.0074,,,,,,,
0.2829,-28,-20,0,0,-0.0445,0.0325,-0.0005,-0.5636,0.7276,0.0069,,,,,,,
0.2930,0,0,-30,-48,-0.0463,0.0746,0.0011,-0.6104,0.8019,0.0080,,,,,,,
0.3031,-26,-20,-30,-46,-0.0876,0.1041,0.0006,-0.6988,0.9052,0.0085,,,,,,,
0.3132,-33,-21,0,0,-0.0525,0.0342,-0.0005,-0.7516,0.9389,0.0080,,,,,,,
0.3233,0,0,-38,-57,-0.0586,0.0886,0.0013,-0.8110,1.0270,0.0093,,,,,,,
