timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0106,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0206,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0223,,,,,,,,,,,-0.6466,0.5651,-0.0007,-0.6466,0.5651,-0.0007,1
0.0307,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0408,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0509,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0610,-1,-1,0,0,-0.0016,0.0016,-0.0000,-0.0016,0.0016,-0.0000,,,,,,,
0.0711,0,0,0,-1,0.0000,0.0016,0.0000,-0.0016,0.0032,-0.0000,,,,,,,
0.0812,0,-1,0,-1,0.0000,0.0032,-0.0000,-0.0016,0.0064,-0.0000,,,,,,,
0.0913,-4,-3,0,0,-0.0064,0.0049,-0.0001,-0.0080,0.0112,-0.0001,,,,,,,
0.1013,0,0,-38,-91,-0.0586,0.1415,0.0020,-0.0667,0.1527,0.0019,,,,,,,
0.1114,-74,-68,0,0,-0.1177,0.1106,-0.0016,-0.1845,0.2632,0.0004,,,,,,,
0.1215,-120,-108,-109,-182,-0.3589,0.4587,0.0015,-0.5439,0.7214,0.0019,,,,,,,
0.1316,0,0,-139,-249,-0.2143,0.3871,0.0055,-0.7601,1.1075,0.0074,,,,,,,
0.1417,-138,-142,0,0,-0.2195,0.2310,-0.0033,-0.9809,1.3373,0.0041,,,,,,,
0.1518,0,0,-154,-290,-0.2375,0.4509,0.0064,-1.2217,1.7864,0.0106,,,,,,,
0.1618,-139,-155,-132,-264,-0.4246,0.6626,0.0023,-1.6540,2.4440,0.0128,,,,,,,
0.1699,,,,,,,,,,,-0.3214,1.0199,0.0008,0.3249,0.4551,0.0015,1
0.1719,-131,-147,0,0,-0.2083,0.2391,-0.0034,-1.8650,2.6808,0.0094,,,,,,,
0.1820,0,0,-165,-324,-0.2544,0.5037,0.0072,-2.1259,3.1812,0.0166,,,,,,,
0.1921,-144,-182,0,0,-0.2290,0.2961,-0.0042,-2.3592,3.4740,0.0124,,,,,,,
0.2022,-150,-219,-166,-355,-0.4945,0.9082,0.0028,-2.8662,4.3753,0.0152,,,,,,,
0.2123,0,0,-156,-355,-0.2406,0.5519,0.0079,-3.1173,4.9225,0.0231,,,,,,,
0.2223,-116,-187,0,0,-0.1845,0.3042,-0.0043,-3.3080,5.2228,0.0187,,,,,,,
0.2324,0,0,-125,-313,-0.1928,0.4866,0.0070,-3.5116,5.7051,0.0257,,,,,,,
0.2425,-105,-195,-120,-323,-0.3520,0.8194,0.0026,-3.8856,6.5147,0.0283,,,,,,,
0.2526,-117,-229,0,0,-0.1861,0.3726,-0.0053,-4.0811,6.8823,0.0230,,,,,,,
0.2627,0,0,-143,-388,-0.2205,0.6032,0.0086,-4.3180,7.4793,0.0316,,,,,,,
0.2727,-120,-254,-136,-383,-0.4006,1.0087,0.0026,-4.7515,8.4743,0.0342,,,,,,,
0.2828,-109,-263,0,0,-0.1733,0.4279,-0.0061,-4.9381,8.8966,0.0281,,,,,,,
0.2929,0,0,-130,-403,-0.2005,0.6266,0.0090,-5.1589,9.5163,0.0370,,,,,,,
0.3030,-92,-262,0,0,-0.1463,0.4262,-0.0061,-5.3196,9.9373,0.0310,,,,,,,
0.3131,0,0,-102,-347,-0.1573,0.5395,0.0077,-5.4956,10.4710,0.0387,,,,,,,
