timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0405,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0505,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0506,,,,,,,,,,,0.1623,-0.1961,-0.0006,0.1623,-0.1961,-0.0006,1
0.0606,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0707,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0808,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0908,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1009,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1110,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1211,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1311,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1412,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1513,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1614,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1714,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1815,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.1916,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0032,-0.0000,,,,,,,
0.1980,,,,,,,,,,,0.1682,-0.2429,-0.0008,0.0060,-0.0468,-0.0002,1
0.2017,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0047,0.0000,,,,,,,
0.2118,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0064,-0.0000,,,,,,,
0.2218,0,0,0,-6,0.0000,0.0093,0.0001,-0.0000,0.0157,0.0001,,,,,,,
0.2319,0,-1,0,-15,0.0000,0.0249,0.0003,-0.0000,0.0406,0.0004,,,,,,,
0.2420,-2,-6,0,0,-0.0032,0.0098,-0.0001,-0.0032,0.0504,0.0003,,,,,,,
0.2521,0,0,-5,-9,-0.0077,0.0140,0.0002,-0.0109,0.0644,0.0005,,,,,,,
0.2622,-3,-4,-1,-7,-0.0063,0.0174,0.0001,-0.0172,0.0818,0.0006,,,,,,,
0.2723,-2,-7,0,0,-0.0032,0.0114,-0.0002,-0.0204,0.0932,0.0004,,,,,,,
0.2824,0,0,-3,-7,-0.0046,0.0109,0.0002,-0.0250,0.1040,0.0006,,,,,,,
0.2924,-3,-11,0,0,-0.0048,0.0179,-0.0003,-0.0298,0.1219,0.0003,,,,,,,
0.3025,0,0,-3,-19,-0.0046,0.0295,0.0004,-0.0345,0.1515,0.0007,,,,,,,
0.3126,-3,-18,-6,-27,-0.0140,0.0713,0.0002,-0.0485,0.2227,0.0009,,,,,,,
0.3227,-5,-21,0,0,-0.0080,0.0342,-0.0005,-0.0565,0.2569,0.0004,,,,,,,
