timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0202,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0303,0,-1,0,-1,0.0000,0.0032,-0.0000,0.0000,0.0032,-0.0000,,,,,,,
0.0404,0,-1,0,-1,0.0000,0.0032,-0.0000,0.0000,0.0064,-0.0000,,,,,,,
0.0505,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0064,-0.0000,,,,,,,
0.0606,0,-3,0,-1,0.0000,0.0064,-0.0000,0.0000,0.0128,-0.0000,,,,,,,
0.0707,17,-57,18,-37,0.0548,0.1503,-0.0005,0.0548,0.1630,-0.0006,,,,,,,
0.0807,0,0,0,0,0.0000,0.0000,0.0000,0.0548,0.1630,-0.0006,,,,,,,
0.0908,45,-104,53,-72,0.1533,0.2811,-0.0008,0.2084,0.4440,-0.0014,,,,,,,
0.1009,0,0,0,0,0.0000,0.0000,0.0000,0.2084,0.4440,-0.0014,,,,,,,
0.1110,73,-145,87,-96,0.2502,0.3852,-0.0012,0.4594,0.8287,-0.0026,,,,,,,
0.1211,91,-181,114,-108,0.3205,0.4624,-0.0018,0.7815,1.2899,-0.0044,,,,,,,
0.1311,0,0,0,0,0.0000,0.0000,0.0000,0.7815,1.2899,-0.0044,,,,,,,
0.1412,105,-182,129,-115,0.3659,0.4749,-0.0017,1.1499,1.7629,-0.0061,,,,,,,
0.1513,108,-191,126,-107,0.3660,0.4771,-0.0021,1.5194,2.2374,-0.0082,,,,,,,
0.1516,,,,,,,,,,,-0.4711,-0.1302,-0.0036,-0.4711,-0.1302,-0.0036,1
0.1614,0,0,0,0,0.0000,0.0000,0.0000,1.5194,2.2374,-0.0082,,,,,,,
0.1715,144,-233,162,-122,0.4788,0.5687,-0.0027,2.0036,2.8015,-0.0109,,,,,,,
0.1816,127,-213,0,0,0.2020,0.3465,-0.0050,2.2101,3.1453,-0.0158,,,,,,,
0.1917,0,0,138,-109,0.2128,0.1695,0.0024,2.4254,3.3117,-0.0134,,,,,,,
0.2018,118,-204,140,-110,0.4035,0.5029,-0.0023,2.8362,3.8086,-0.0157,,,,,,,
0.2118,0,0,0,0,0.0000,0.0000,0.0000,2.8362,3.8086,-0.0157,,,,,,,
0.2219,122,-198,173,-130,0.4608,0.5242,-0.0017,3.3056,4.3252,-0.0174,,,,,,,
0.2320,153,-242,171,-131,0.5070,0.5974,-0.0027,3.8237,4.9129,-0.0201,,,,,,,
0.2420,0,0,0,0,0.0000,0.0000,0.0000,3.8237,4.9129,-0.0201,,,,,,,
0.2521,157,-244,176,-129,0.5211,0.5975,-0.0028,4.3575,5.4991,-0.0229,,,,,,,
0.2622,149,-243,178,-138,0.5114,0.6099,-0.0026,4.8836,6.0964,-0.0255,,,,,,,
0.2723,0,0,0,0,0.0000,0.0000,0.0000,4.8836,6.0964,-0.0255,,,,,,,
0.2824,29,-41,182,-136,0.3268,0.2781,0.0021,5.2171,6.3665,-0.0234,,,,,,,
0.2891,,,,,,,,,,,5.3081,3.7979,-0.0298,5.7650,3.9489,-0.0262,1
0.2925,0,0,0,0,0.0000,0.0000,0.0000,5.2171,6.3665,-0.0234,,,,,,,
0.3026,4,-5,170,-131,0.2685,0.2118,0.0028,5.4902,6.5723,-0.0206,,,,,,,
0.3127,141,-237,200,-152,0.5326,0.6219,-0.0021,6.0362,7.1825,-0.0228,,,,,,,
0.3227,0,0,0,0,0.0000,0.0000,0.0000,6.0362,7.1825,-0.0228,,,,,,,
0.3328,34,-55,183,-141,0.3363,0.3087,0.0019,6.3791,7.4838,-0.0209,,,,,,,
0.3429,72,-116,185,-137,0.3998,0.4017,0.0003,6.7871,7.8771,-0.0206,,,,,,,
0.3530,0,0,0,0,0.0000,0.0000,0.0000,6.7871,7.8771,-0.0206,,,,,,,
0.3631,162,-266,185,-136,0.5429,0.6442,-0.0032,7.3442,8.5091,-0.0237,,,,,,,
0.3733,158,-255,0,0,0.2513,0.4148,-0.0059,7.6064,8.9171,-0.0297,,,,,,,
0.3833,0,0,189,-143,0.2914,0.2223,0.0032,7.9040,9.1312,-0.0265,,,,,,,
0.3934,159,-250,169,-124,0.5135,0.5995,-0.0031,8.4341,9.7161,-0.0295,,,,,,,
0.4035,0,0,0,0,0.0000,0.0000,0.0000,8.4341,9.7161,-0.0295,,,,,,,
0.4136,182,-282,194,-149,0.5886,0.6904,-0.0032,9.0439,10.3878,-0.0328,,,,,,,
0.4237,155,-260,180,-130,0.5241,0.6251,-0.0032,9.5891,10.9946,-0.0359,,,,,,,
0.4338,0,0,0,0,0.0000,0.0000,0.0000,9.5891,10.9946,-0.0359,,,,,,,
0.4361,,,,,,,,,,,9.4288,9.0190,-0.0615,3.9633,5.3415,-0.0317,1
0.4439,172,-274,193,-148,0.5711,0.6759,-0.0031,10.1852,11.6485,-0.0390,,,,,,,
0.4540,161,-253,0,0,0.2560,0.4116,-0.0059,10.4583,12.0490,-0.0449,,,,,,,
0.4640,0,0,179,-136,0.2760,0.2114,0.0030,10.7432,12.2483,-0.0419,,,,,,,
0.4741,141,-219,171,-131,0.4879,0.5600,-0.0022,11.2547,12.7868,-0.0441,,,,,,,
0.4842,0,0,0,0,0.0000,0.0000,0.0000,11.2547,12.7868,-0.0441,,,,,,,
0.4943,174,-273,183,-132,0.5589,0.6494,-0.0034,11.8428,13.4099,-0.0475,,,,,,,
0.5044,170,-271,179,-141,0.5464,0.6601,-0.0032,12.4208,14.0424,-0.0506,,,,,,,
0.5145,0,0,0,0,0.0000,0.0000,0.0000,12.4208,14.0424,-0.0506,,,,,,,
0.5245,95,-146,190,-141,0.4441,0.4567,-0.0003,12.8875,14.4760,-0.0509,,,,,,,
0.5346,172,-282,193,-145,0.5711,0.6842,-0.0033,13.4938,15.1293,-0.0542,,,,,,,
0.5447,0,0,0,0,0.0000,0.0000,0.0000,13.4938,15.1293,-0.0542,,,,,,,
0.5548,112,-171,186,-137,0.4649,0.4912,-0.0009,13.9849,15.5943,-0.0552,,,,,,,
0.5649,0,0,0,0,0.0000,0.0000,0.0000,13.9849,15.5943,-0.0552,,,,,,,
0.5730,,,,,,,,,,,18.1633,15.3672,-0.0959,8.3277,6.8733,-0.0343,1
0.5750,129,-213,176,-133,0.4765,0.5533,-0.0020,14.4918,16.1200,-0.0572,,,,,,,
0.5850,176,-296,206,-153,0.5976,0.7194,-0.0035,15.1306,16.8030,-0.0606,,,,,,,
0.5951,0,0,0,0,0.0000,0.0000,0.0000,15.1306,16.8030,-0.0606,,,,,,,
0.6052,162,-275,186,-147,0.5444,0.6759,-0.0031,15.7161,17.4438,-0.0638,,,,,,,
0.6153,177,-293,193,-143,0.5791,0.6990,-0.0036,16.3397,18.1033,-0.0674,,,,,,,
0.6254,0,0,0,0,0.0000,0.0000,0.0000,16.3397,18.1033,-0.0674,,,,,,,
0.6355,186,-300,199,-151,0.6027,0.7228,-0.0036,16.9909,18.7827,-0.0710,,,,,,,
0.6455,157,-259,0,0,0.2497,0.4214,-0.0060,17.2711,19.1845,-0.0770,,,,,,,
0.6556,0,0,179,-140,0.2760,0.2177,0.0031,17.5627,19.3807,-0.0739,,,,,,,
0.6657,171,-281,191,-139,0.5665,0.6733,-0.0034,18.1785,20.0092,-0.0774,,,,,,,
0.6758,0,0,0,0,0.0000,0.0000,0.0000,18.1785,20.0092,-0.0774,,,,,,,
0.6859,179,-295,191,-145,0.5792,0.7054,-0.0036,18.8117,20.6666,-0.0810,,,,,,,
0.6960,171,-294,187,-139,0.5603,0.6944,-0.0037,19.4275,21.3122,-0.0848,,,,,,,
0.7060,0,0,0,0,0.0000,0.0000,0.0000,19.4275,21.3122,-0.0848,,,,,,,
0.7065,,,,,,,,,,,22.9701,20.2608,-0.1281,4.3164,5.3311,-0.0322,1
0.7161,174,-278,182,-142,0.5574,0.6730,-0.0033,20.0409,21.9346,-0.0881,,,,,,,
0.7263,165,-272,187,-139,0.5508,0.6586,-0.0032,20.6484,22.5413,-0.0913,,,,,,,
0.7364,0,0,0,0,0.0000,0.0000,0.0000,20.6484,22.5413,-0.0913,,,,,,,
0.7465,157,-253,167,-127,0.5072,0.6090,-0.0031,21.2099,23.1007,-0.0944,,,,,,,
0.7566,0,0,0,0,0.0000,0.0000,0.0000,21.2099,23.1007,-0.0944,,,,,,,
0.7667,191,-304,188,-138,0.5936,0.7091,-0.0040,21.8690,23.7494,-0.0984,,,,,,,
0.7768,158,-269,188,-142,0.5412,0.6584,-0.0031,22.4731,24.3505,-0.1015,,,,,,,
0.7868,0,0,0,0,0.0000,0.0000,0.0000,22.4731,24.3505,-0.1015,,,,,,,
0.7969,178,-282,181,-137,0.5622,0.6718,-0.0035,23.1015,24.9608,-0.1050,,,,,,,
0.8070,164,-266,186,-137,0.5476,0.6457,-0.0031,23.7147,25.5447,-0.1081,,,,,,,
0.8171,0,0,0,0,0.0000,0.0000,0.0000,23.7147,25.5447,-0.1081,,,,,,,
0.8272,162,-270,190,-141,0.5506,0.6585,-0.0031,24.3341,26.1389,-0.1112,,,,,,,
0.8373,168,-270,0,0,0.2672,0.4393,-0.0063,24.6497,26.5448,-0.1175,,,,,,,
0.8474,0,0,171,-124,0.2637,0.1928,0.0028,24.9339,26.7057,-0.1148,,,,,,,
0.8537,,,,,,,,,,,28.3669,25.3454,-0.1610,4.7030,5.7324,-0.0329,1
0.8575,189,-307,201,-153,0.6105,0.7373,-0.0037,25.6261,27.3670,-0.1185,,,,,,,
0.8676,0,0,0,0,0.0000,0.0000,0.0000,25.6261,27.3670,-0.1185,,,,,,,
0.8777,183,-301,180,-133,0.5686,0.6965,-0.0040,26.2743,27.9900,-0.1225,,,,,,,
0.8878,187,-295,185,-139,0.5827,0.6960,-0.0038,26.9389,28.6084,-0.1263,,,,,,,
0.8978,0,0,0,0,0.0000,0.0000,0.0000,26.9389,28.6084,-0.1263,,,,,,,
0.9079,195,-319,204,-150,0.6247,0.7522,-0.0041,27.6547,29.2744,-0.1304,,,,,,,
0.9180,167,-280,0,0,0.2656,0.4555,-0.0065,27.9786,29.6905,-0.1369,,,,,,,
0.9281,0,0,165,-124,0.2544,0.1928,0.0028,28.2567,29.8471,-0.1342,,,,,,,
0.9382,182,-291,188,-134,0.5793,0.6818,-0.0038,28.9232,30.4440,-0.1379,,,,,,,
0.9483,0,0,0,0,0.0000,0.0000,0.0000,28.9232,30.4440,-0.1379,,,,,,,
0.9583,193,-308,205,-155,0.6230,0.7421,-0.0037,29.6436,31.0920,-0.1417,,,,,,,
0.9684,187,-305,185,-136,0.5827,0.7076,-0.0041,30.3215,31.7089,-0.1457,,,,,,,
0.9785,0,0,0,0,0.0000,0.0000,0.0000,30.3215,31.7089,-0.1457,,,,,,,
0.9877,,,,,,,,,,,34.0712,29.5292,-0.1938,4.9597,5.0442,-0.0328,1
0.9886,133,-213,185,-138,0.4968,0.5611,-0.0019,30.8950,32.1914,-0.1476,,,,,,,
0.9987,186,-297,191,-143,0.5903,0.7055,-0.0037,31.5838,32.8011,-0.1513,,,,,,,
1.0088,0,0,0,0,0.0000,0.0000,0.0000,31.5838,32.8011,-0.1513,,,,,,,
1.0189,157,-263,161,-121,0.4979,0.6160,-0.0034,32.1698,33.3340,-0.1548,,,,,,,
1.0290,0,0,0,0,0.0000,0.0000,0.0000,32.1698,33.3340,-0.1548,,,,,,,
1.0391,171,-270,184,-135,0.5557,0.6491,-0.0033,32.8198,33.8887,-0.1580,,,,,,,
1.0491,197,-312,181,-133,0.5924,0.7144,-0.0043,33.5186,34.4994,-0.1623,,,,,,,
1.0592,0,0,0,0,0.0000,0.0000,0.0000,33.5186,34.4994,-0.1623,,,,,,,
1.0693,173,-280,182,-144,0.5558,0.6794,-0.0033,34.1778,35.0789,-0.1656,,,,,,,
1.0794,174,-279,185,-133,0.5620,0.6607,-0.0035,34.8420,35.6367,-0.1692,,,,,,,
1.0895,0,0,0,0,0.0000,0.0000,0.0000,34.8420,35.6367,-0.1692,,,,,,,
1.0995,167,-279,176,-129,0.5370,0.6545,-0.0036,35.4825,36.1903,-0.1728,,,,,,,
1.1096,168,-270,0,0,0.2672,0.4393,-0.0063,35.8225,36.5760,-0.1791,,,,,,,
1.1197,0,0,175,-128,0.2699,0.1990,0.0028,36.1232,36.7242,-0.1762,,,,,,,
1.1298,194,-314,183,-137,0.5907,0.7238,-0.0043,36.8330,37.3317,-0.1805,,,,,,,
1.1356,,,,,,,,,,,40.6753,34.2620,-0.2280,5.5691,5.9159,-0.0342,1
1.1399,0,0,0,0,0.0000,0.0000,0.0000,36.8330,37.3317,-0.1805,,,,,,,
1.1500,175,-302,197,-147,0.5821,0.7199,-0.0038,37.5360,37.9341,-0.1842,,,,,,,
1.1601,199,-319,178,-135,0.5910,0.7289,-0.0044,38.2518,38.5408,-0.1886,,,,,,,
1.1701,0,0,0,0,0.0000,0.0000,0.0000,38.2518,38.5408,-0.1886,,,,,,,
1.1802,182,-302,184,-140,0.5732,0.7090,-0.0039,38.9489,39.1284,-0.1926,,,,,,,
1.1903,169,-282,169,-124,0.5294,0.6516,-0.0038,39.5942,39.6653,-0.1964,,,,,,,
1.2004,0,0,0,0,0.0000,0.0000,0.0000,39.5942,39.6653,-0.1964,,,,,,,
1.2105,198,-314,205,-149,0.6310,0.7425,-0.0040,40.3591,40.2689,-0.2003,,,,,,,
1.2206,0,0,0,0,0.0000,0.0000,0.0000,40.3591,40.2689,-0.2003,,,,,,,
1.2307,197,-310,176,-129,0.5847,0.7049,-0.0043,41.0736,40.8418,-0.2047,,,,,,,
1.2408,186,-292,190,-139,0.5888,0.6912,-0.0037,41.7916,41.3976,-0.2084,,,,,,,
1.2508,0,0,0,0,0.0000,0.0000,0.0000,41.7916,41.3976,-0.2084,,,,,,,
1.2609,180,-287,185,-133,0.5715,0.6737,-0.0037,42.4912,41.9371,-0.2121,,,,,,,
1.2710,171,-277,167,-129,0.5295,0.6512,-0.0036,43.1468,42.4611,-0.2157,,,,,,,
1.2711,,,,,,,,,,,46.9771,39.0943,-0.2617,5.0465,6.1316,-0.0337,1
1.2811,0,0,0,0,0.0000,0.0000,0.0000,43.1468,42.4611,-0.2157,,,,,,,
1.2912,169,-268,165,-116,0.5232,0.6163,-0.0037,43.7906,42.9500,-0.2193,,,,,,,
1.3014,176,-274,0,0,0.2799,0.4458,-0.0064,44.1620,43.3231,-0.2257,,,,,,,
1.3114,0,0,175,-128,0.2699,0.1990,0.0028,44.4694,43.4571,-0.2228,,,,,,,
1.3215,190,-293,170,-132,0.5643,0.6819,-0.0039,45.1715,43.9960,-0.2267,,,,,,,
1.3316,0,0,0,0,0.0000,0.0000,0.0000,45.1715,43.9960,-0.2267,,,,,,,
1.3417,162,-259,164,-123,0.5105,0.6126,-0.0033,45.8074,44.4771,-0.2300,,,,,,,
1.3518,157,-241,167,-120,0.5072,0.5786,-0.0029,46.4338,44.9240,-0.2329,,,,,,,
1.3619,0,0,0,0,0.0000,0.0000,0.0000,46.4338,44.9240,-0.2329,,,,,,,
1.3719,158,-264,161,-121,0.4995,0.6176,-0.0034,47.0633,45.4085,-0.2364,,,,,,,
1.3820,140,-220,0,0,0.2226,0.3579,-0.0051,47.3643,45.7036,-0.2415,,,,,,,
1.3921,0,0,192,-134,0.2961,0.2083,0.0030,47.7014,45.8355,-0.2385,,,,,,,
1.4022,170,-280,180,-137,0.5479,0.6685,-0.0035,48.3927,46.3545,-0.2420,,,,,,,
1.4123,0,0,0,0,0.0000,0.0000,0.0000,48.3927,46.3545,-0.2420,,,,,,,
1.4202,,,,,,,,,,,53.7969,44.0337,-0.2944,5.3099,6.5354,-0.0327,1
1.4224,171,-272,180,-132,0.5495,0.6477,-0.0034,49.0822,46.8505,-0.2454,,,,,,,
1.4325,183,-298,173,-128,0.5578,0.6838,-0.0041,49.7905,47.3769,-0.2495,,,,,,,
1.4425,0,0,0,0,0.0000,0.0000,0.0000,49.7905,47.3769,-0.2495,,,,,,,
1.4526,173,-269,179,-131,0.5511,0.6413,-0.0033,50.4838,47.8611,-0.2528,,,,,,,
1.4627,166,-253,170,-124,0.5261,0.6044,-0.0031,51.1450,48.3136,-0.2559,,,,,,,
1.4728,0,0,0,0,0.0000,0.0000,0.0000,51.1450,48.3136,-0.2559,,,,,,,
1.4829,190,-296,180,-135,0.5797,0.6914,-0.0039,51.8819,48.8343,-0.2598,,,,,,,
1.4929,0,0,0,0,0.0000,0.0000,0.0000,51.8819,48.8343,-0.2598,,,,,,,
1.5030,175,-282,187,-142,0.5667,0.6795,-0.0034,52.6050,49.3443,-0.2632,,,,,,,
1.5131,147,-236,190,-139,0.5268,0.6000,-0.0024,53.2703,49.7858,-0.2656,,,,,,,
1.5232,0,0,0,0,0.0000,0.0000,0.0000,53.2703,49.7858,-0.2656,,,,,,,
