timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0405,0,-1,0,-1,0.0000,0.0032,-0.0000,0.0000,0.0048,-0.0000,,,,,,,
0.0506,0,0,1,-1,0.0015,0.0016,0.0000,0.0015,0.0064,-0.0000,,,,,,,
0.0522,,,,,,,,,,,-0.0465,0.0318,-0.0000,-0.0465,0.0318,-0.0000,1
0.0606,0,-1,0,0,0.0000,0.0016,-0.0000,0.0015,0.0080,-0.0000,,,,,,,
0.0707,0,0,5,-6,0.0077,0.0093,0.0001,0.0093,0.0173,0.0001,,,,,,,
0.0808,15,-35,26,-40,0.0639,0.1191,0.0001,0.0732,0.1365,0.0002,,,,,,,
0.0909,22,-73,0,0,0.0350,0.1188,-0.0017,0.1082,0.2552,-0.0015,,,,,,,
0.1010,0,0,17,-89,0.0262,0.1384,0.0020,0.1345,0.3936,0.0005,,,,,,,
0.1111,11,-106,0,0,0.0175,0.1724,-0.0025,0.1522,0.5660,-0.0020,,,,,,,
0.1212,1,-131,0,-132,0.0016,0.4183,-0.0001,0.1546,0.9843,-0.0021,,,,,,,
0.1312,0,0,-2,-137,-0.0031,0.2130,0.0030,0.1517,1.1973,0.0009,,,,,,,
0.1413,-2,-128,0,0,-0.0032,0.2082,-0.0030,0.1486,1.4056,-0.0020,,,,,,,
0.1514,0,0,-3,-165,-0.0046,0.2565,0.0037,0.1440,1.6621,0.0016,,,,,,,
0.1615,0,-165,0,-194,0.0000,0.5701,0.0005,0.1430,2.2322,0.0021,,,,,,,
0.1715,2,-178,0,0,0.0032,0.2896,-0.0041,0.1461,2.5217,-0.0020,,,,,,,
0.1816,0,0,-1,-191,-0.0015,0.2970,0.0042,0.1446,2.8187,0.0022,,,,,,,
0.1866,,,,,,,,,,,0.3313,0.7792,-0.0001,0.3778,0.7474,-0.0000,1
0.1917,-1,-183,-1,-201,-0.0031,0.6102,0.0002,0.1400,3.4289,0.0024,,,,,,,
0.2018,5,-201,0,0,0.0080,0.3270,-0.0047,0.1480,3.7559,-0.0023,,,,,,,
0.2118,0,0,-4,-223,-0.0062,0.3467,0.0050,0.1417,4.1026,0.0027,,,,,,,
0.2219,0,-208,0,0,0.0000,0.3384,-0.0048,0.1416,4.4410,-0.0021,,,,,,,
0.2320,6,-216,-1,-229,0.0080,0.7074,0.0001,0.1511,5.1484,-0.0021,,,,,,,
0.2421,0,0,3,-246,0.0046,0.3825,0.0055,0.1555,5.5309,0.0034,,,,,,,
0.2521,7,-229,0,0,0.0111,0.3726,-0.0053,0.1663,5.9035,-0.0019,,,,,,,
0.2622,0,0,-1,-228,-0.0015,0.3545,0.0051,0.1646,6.2579,0.0031,,,,,,,
0.2723,-1,-206,-2,-244,-0.0047,0.7145,0.0006,0.1575,6.9724,0.0038,,,,,,,
0.2823,5,-236,0,0,0.0080,0.3839,-0.0055,0.1650,7.3564,-0.0017,,,,,,,
0.2924,0,0,4,-263,0.0062,0.4089,0.0058,0.1707,7.7653,0.0041,,,,,,,
0.3025,7,-243,0,0,0.0111,0.3953,-0.0056,0.1813,8.1606,-0.0015,,,,,,,
0.3126,1,-235,2,-279,0.0047,0.8161,0.0007,0.1869,8.9767,-0.0008,,,,,,,
0.3227,0,0,-5,-247,-0.0077,0.3840,0.0055,0.1785,9.3607,0.0047,,,,,,,
