timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0105,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0206,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0295,,,,,,,,,,,-0.2357,0.1601,0.0005,-0.2357,0.1601,0.0005,1
0.0307,0,-1,0,-1,0.0000,0.0032,-0.0000,0.0000,0.0032,-0.0000,,,,,,,
0.0408,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0048,-0.0000,,,,,,,
0.0508,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0064,-0.0000,,,,,,,
0.0609,0,-11,0,0,0.0000,0.0179,-0.0003,0.0000,0.0243,-0.0003,,,,,,,
0.0710,25,-98,13,-50,0.0598,0.2372,-0.0012,0.0600,0.2614,-0.0014,,,,,,,
0.0811,0,0,27,-122,0.0416,0.1897,0.0027,0.1017,0.4511,0.0013,,,,,,,
0.0912,23,-148,0,0,0.0366,0.2408,-0.0034,0.1383,0.6918,-0.0022,,,,,,,
0.1014,21,-186,22,-161,0.0673,0.5529,-0.0007,0.2071,1.2446,-0.0029,,,,,,,
0.1115,0,0,29,-205,0.0447,0.3187,0.0046,0.2520,1.5633,0.0017,,,,,,,
0.1216,33,-243,0,0,0.0525,0.3953,-0.0056,0.3049,1.9585,-0.0040,,,,,,,
0.1317,0,0,32,-235,0.0493,0.3654,0.0052,0.3548,2.3238,0.0012,,,,,,,
0.1418,31,-248,0,0,0.0493,0.4035,-0.0058,0.4047,2.7272,-0.0045,,,,,,,
0.1518,17,-255,21,-254,0.0594,0.8098,-0.0003,0.4679,3.5367,-0.0048,,,,,,,
0.1619,0,0,24,-271,0.0370,0.4213,0.0060,0.5057,3.9579,0.0012,,,,,,,
0.1720,32,-294,0,0,0.0509,0.4783,-0.0068,0.5577,4.4361,-0.0056,,,,,,,
0.1769,,,,,,,,,,,0.0243,0.3864,-0.0002,0.2602,0.2262,-0.0007,1
0.1821,46,-296,45,-279,0.1425,0.9153,-0.0007,0.7057,5.3506,-0.0063,,,,,,,
0.1921,0,0,37,-316,0.0571,0.4913,0.0070,0.7641,5.8417,0.0007,,,,,,,
0.2022,33,-337,0,0,0.0525,0.5483,-0.0078,0.8184,6.3898,-0.0071,,,,,,,
0.2123,0,0,33,-309,0.0509,0.4804,0.0069,0.8710,6.8700,-0.0003,,,,,,,
0.2226,46,-351,37,-330,0.1302,1.0841,-0.0008,1.0020,7.9540,-0.0011,,,,,,,
0.2327,32,-348,0,0,0.0509,0.5661,-0.0081,1.0558,8.5199,-0.0092,,,,,,,
0.2428,0,0,37,-374,0.0571,0.5815,0.0083,1.1158,9.1011,-0.0009,,,,,,,
0.2529,31,-344,0,0,0.0493,0.5596,-0.0080,1.1678,9.6605,-0.0089,,,,,,,
0.2630,13,-359,25,-352,0.0592,1.1313,-0.0005,1.2374,10.7912,-0.0094,,,,,,,
0.2730,0,0,8,-383,0.0123,0.5955,0.0085,1.2528,11.3866,-0.0009,,,,,,,
0.2831,20,-370,0,0,0.0318,0.6019,-0.0086,1.2877,11.9884,-0.0095,,,,,,,
0.2933,0,0,29,-384,0.0447,0.5970,0.0085,1.3355,12.5852,-0.0010,,,,,,,
0.3033,31,-417,22,-432,0.0832,1.3501,-0.0001,1.4201,13.9351,-0.0011,,,,,,,
0.3134,28,-411,0,0,0.0445,0.6686,-0.0096,1.4685,14.6035,-0.0106,,,,,,,
0.3235,0,0,24,-423,0.0370,0.6577,0.0094,1.5094,15.2609,-0.0012,,,,,,,
