timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0303,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0404,0,0,1,-1,0.0015,0.0016,0.0000,0.0015,0.0032,-0.0000,,,,,,,
0.0505,0,-1,0,0,0.0000,0.0016,-0.0000,0.0015,0.0048,-0.0000,,,,,,,
0.0606,2,-7,1,-1,0.0047,0.0129,-0.0001,0.0063,0.0178,-0.0002,,,,,,,
0.0707,0,0,6,-7,0.0093,0.0109,0.0002,0.0155,0.0286,-0.0000,,,,,,,
0.0807,12,-21,0,0,0.0191,0.0342,-0.0005,0.0346,0.0628,-0.0005,,,,,,,
0.0908,0,0,12,-12,0.0185,0.0187,0.0003,0.0531,0.0814,-0.0002,,,,,,,
0.0949,,,,,,,,,,,0.4063,0.1594,-0.0001,0.4063,0.1594,-0.0001,1
0.1009,10,-25,15,-18,0.0390,0.0687,-0.0002,0.0922,0.1501,-0.0004,,,,,,,
0.1110,9,-39,0,0,0.0143,0.0634,-0.0009,0.1065,0.2135,-0.0013,,,,,,,
0.1211,0,0,-12,-125,-0.0185,0.1943,0.0028,0.0880,0.4079,0.0015,,,,,,,
0.1316,-13,-132,-22,-199,-0.0546,0.5241,0.0014,0.0323,0.9319,0.0028,,,,,,,
0.1417,-18,-207,0,0,-0.0286,0.3368,-0.0048,0.0035,1.2686,-0.0020,,,,,,,
0.1518,0,0,-18,-258,-0.0278,0.4011,0.0057,-0.0246,1.6697,0.0037,,,,,,,
0.1619,-7,-260,0,0,-0.0111,0.4230,-0.0060,-0.0360,2.0927,-0.0023,,,,,,,
0.1720,-15,-227,-13,-274,-0.0439,0.7953,0.0008,-0.0784,2.8881,-0.0015,,,,,,,
0.1821,0,0,-28,-262,-0.0432,0.4073,0.0058,-0.1221,3.2954,0.0043,,,,,,,
0.1922,-14,-244,0,0,-0.0223,0.3970,-0.0057,-0.1450,3.6923,-0.0014,,,,,,,
0.2023,0,0,-14,-296,-0.0216,0.4602,0.0066,-0.1674,4.1525,0.0052,,,,,,,
0.2124,-5,-288,-26,-350,-0.0480,1.0127,0.0011,-0.2213,5.1649,0.0063,,,,,,,
0.2225,-20,-318,0,0,-0.0318,0.5173,-0.0074,-0.2545,5.6821,-0.0011,,,,,,,
0.2307,,,,,,,,,,,0.1238,2.0669,0.0005,-0.2828,1.9076,0.0006,1
0.2326,0,0,-27,-308,-0.0416,0.4789,0.0068,-0.2972,6.1609,0.0058,,,,,,,
0.2427,-20,-280,0,0,-0.0318,0.4555,-0.0065,-0.3302,6.6163,-0.0008,,,,,,,
0.2528,-18,-337,-21,-352,-0.0610,1.0955,-0.0000,-0.3903,7.7119,-0.0008,,,,,,,
0.2628,0,0,-19,-353,-0.0293,0.5488,0.0078,-0.4214,8.2606,0.0071,,,,,,,
0.2729,-9,-298,0,0,-0.0143,0.4848,-0.0069,-0.4374,8.7454,0.0001,,,,,,,
0.2831,2,-302,-7,-328,-0.0076,1.0013,0.0003,-0.4453,9.7467,0.0004,,,,,,,
0.2932,0,0,0,-306,0.0000,0.4758,0.0068,-0.4471,10.2224,0.0072,,,,,,,
0.3033,3,-286,0,0,0.0048,0.4653,-0.0066,-0.4442,10.6877,0.0006,,,,,,,
0.3133,0,0,-19,-340,-0.0293,0.5286,0.0076,-0.4758,11.2162,0.0081,,,,,,,
