timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0305,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0406,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0032,-0.0000,,,,,,,
0.0510,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0048,-0.0000,,,,,,,
0.0611,0,0,1,0,0.0015,0.0000,0.0000,0.0015,0.0048,-0.0000,,,,,,,
0.0712,0,-4,6,-7,0.0093,0.0174,0.0001,0.0108,0.0222,0.0000,,,,,,,
0.0812,18,-43,0,0,0.0286,0.0700,-0.0010,0.0395,0.0921,-0.0010,,,,,,,
0.0913,0,0,28,-49,0.0432,0.0762,0.0011,0.0827,0.1683,0.0001,,,,,,,
0.1014,20,-94,0,0,0.0318,0.1529,-0.0022,0.1146,0.3212,-0.0021,,,,,,,
0.1115,3,-189,9,-154,0.0186,0.5469,-0.0010,0.1347,0.8681,-0.0030,,,,,,,
0.1216,0,0,0,-243,0.0000,0.3778,0.0054,0.1348,1.2459,0.0024,,,,,,,
0.1317,3,-254,0,0,0.0048,0.4132,-0.0059,0.1398,1.6591,-0.0035,,,,,,,
0.1409,,,,,,,,,,,0.0461,0.1693,0.0003,0.0461,0.1693,0.0003,1
0.1420,-1,-319,-3,-319,-0.0062,1.0149,-0.0003,0.1373,2.6740,-0.0039,,,,,,,
0.1521,0,0,-5,-360,-0.0077,0.5597,0.0080,0.1295,3.2337,0.0041,,,,,,,
0.1622,1,-340,0,0,0.0016,0.5531,-0.0079,0.1310,3.7869,-0.0038,,,,,,,
0.1723,0,0,0,-353,0.0000,0.5488,0.0078,0.1310,4.3357,0.0041,,,,,,,
0.1824,10,-335,3,-347,0.0205,1.0845,-0.0001,0.1471,5.4203,0.0040,,,,,,,
0.1925,-1,-325,0,0,-0.0016,0.5287,-0.0076,0.1454,5.9490,-0.0036,,,,,,,
0.2025,0,0,-3,-362,-0.0046,0.5628,0.0080,0.1405,6.5118,0.0045,,,,,,,
0.2126,-4,-356,0,0,-0.0064,0.5792,-0.0083,0.1340,7.0910,-0.0038,,,,,,,
0.2227,2,-406,-8,-420,-0.0092,1.3135,-0.0001,0.1299,8.4045,-0.0039,,,,,,,
0.2328,0,0,2,-450,0.0031,0.6996,0.0100,0.1322,9.1042,0.0061,,,,,,,
0.2429,-3,-410,0,0,-0.0048,0.6670,-0.0095,0.1265,9.7712,-0.0034,,,,,,,
0.2530,0,0,-13,-435,-0.0200,0.6763,0.0097,0.1055,10.4474,0.0062,,,,,,,
0.2631,-6,-395,-3,-403,-0.0142,1.2692,-0.0002,0.0836,11.7165,0.0060,,,,,,,
0.2732,1,-363,0,0,0.0016,0.5905,-0.0084,0.0841,12.3071,-0.0024,,,,,,,
0.2833,0,0,-2,-395,-0.0031,0.6141,0.0088,0.0799,12.9212,0.0063,,,,,,,
0.2898,,,,,,,,,,,0.9013,3.9182,0.0000,0.8565,3.7487,-0.0003,1
0.2934,10,-387,0,0,0.0159,0.6296,-0.0090,0.0946,13.5508,-0.0027,,,,,,,
0.3035,0,-360,9,-397,0.0139,1.2029,0.0005,0.1114,14.7537,-0.0022,,,,,,,
0.3135,0,0,-21,-428,-0.0324,0.6654,0.0095,0.0773,15.4190,0.0073,,,,,,,
0.3236,-13,-416,0,0,-0.0207,0.6768,-0.0097,0.0550,16.0957,-0.0024,,,,,,,
