timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0303,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0404,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0032,-0.0000,,,,,,,
0.0505,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0048,-0.0000,,,,,,,
0.0606,0,-2,0,-1,0.0000,0.0048,-0.0000,0.0000,0.0096,-0.0000,,,,,,,
0.0706,0,0,-1,-47,-0.0015,0.0731,0.0010,-0.0016,0.0827,0.0010,,,,,,,
0.0807,-3,-92,0,0,-0.0048,0.1497,-0.0021,-0.0063,0.2324,-0.0011,,,,,,,
0.0908,0,0,-15,-162,-0.0231,0.2519,0.0036,-0.0296,0.4842,0.0025,,,,,,,
0.1009,-2,-17,-6,-194,-0.0124,0.3293,0.0039,-0.0435,0.8134,0.0064,,,,,,,
0.1110,-5,-193,0,0,-0.0080,0.3140,-0.0045,-0.0528,1.1274,0.0019,,,,,,,
0.1211,0,0,-14,-242,-0.0216,0.3763,0.0054,-0.0761,1.5035,0.0073,,,,,,,
0.1311,-4,-218,0,0,-0.0064,0.3547,-0.0051,-0.0841,1.8582,0.0022,,,,,,,
0.1332,,,,,,,,,,,0.0488,0.8047,-0.0001,0.0488,0.8047,-0.0001,1
0.1412,-1,-243,-6,-265,-0.0108,0.8073,0.0002,-0.0968,2.6655,0.0024,,,,,,,
0.1513,0,0,3,-258,0.0046,0.4011,0.0057,-0.0943,3.0666,0.0082,,,,,,,
0.1614,1,-226,0,0,0.0016,0.3677,-0.0053,-0.0948,3.4343,0.0029,,,,,,,
0.1714,0,0,-2,-271,-0.0031,0.4213,0.0060,-0.1003,3.8556,0.0089,,,,,,,
0.1815,-2,-235,-4,-291,-0.0093,0.8347,0.0010,-0.1176,4.6902,0.0099,,,,,,,
0.1916,2,-292,0,0,0.0032,0.4750,-0.0068,-0.1175,5.1653,0.0031,,,,,,,
0.2017,0,0,7,-287,0.0108,0.4462,0.0064,-0.1095,5.6115,0.0095,,,,,,,
0.2117,4,-281,0,0,0.0064,0.4571,-0.0065,-0.1060,6.0687,0.0030,,,,,,,
0.2218,-8,-313,-10,-348,-0.0281,1.0503,0.0005,-0.1375,7.1189,0.0034,,,,,,,
0.2319,0,0,-12,-354,-0.0185,0.5504,0.0079,-0.1601,7.6691,0.0113,,,,,,,
0.2420,-5,-344,0,0,-0.0080,0.5596,-0.0080,-0.1721,8.2287,0.0033,,,,,,,
0.2521,-4,-288,-2,-349,-0.0094,1.0111,0.0011,-0.1855,9.2398,0.0044,,,,,,,
0.2621,0,0,-19,-349,-0.0293,0.5426,0.0078,-0.2192,9.7821,0.0121,,,,,,,
0.2684,,,,,,,,,,,0.2524,5.0875,0.0013,0.2030,4.2828,0.0014,1
0.2722,-9,-324,0,0,-0.0143,0.5271,-0.0075,-0.2379,10.3091,0.0046,,,,,,,
0.2823,0,0,-5,-348,-0.0077,0.5411,0.0077,-0.2502,10.8501,0.0123,,,,,,,
0.2923,0,-302,-3,-343,-0.0046,1.0246,0.0006,-0.2678,11.8745,0.0129,,,,,,,
0.3024,0,-299,0,0,0.0000,0.4864,-0.0069,-0.2724,12.3609,0.0060,,,,,,,
0.3125,0,0,-2,-321,-0.0031,0.4991,0.0071,-0.2802,12.8600,0.0131,,,,,,,
