timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0405,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0505,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0586,,,,,,,,,,,0.5054,0.2205,0.0012,0.5054,0.2205,0.0012,1
0.0606,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0707,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0808,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0908,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.1009,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0032,-0.0000,,,,,,,
0.1110,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0048,-0.0000,,,,,,,
0.1211,1,-5,1,0,0.0031,0.0081,-0.0001,0.0031,0.0129,-0.0001,,,,,,,
0.1311,0,0,1,-1,0.0015,0.0016,0.0000,0.0047,0.0145,-0.0001,,,,,,,
0.1412,4,-12,0,0,0.0064,0.0195,-0.0003,0.0110,0.0340,-0.0004,,,,,,,
0.1513,12,-20,9,-9,0.0330,0.0465,-0.0003,0.0440,0.0805,-0.0007,,,,,,,
0.1614,0,0,16,-12,0.0247,0.0187,0.0003,0.0687,0.0992,-0.0004,,,,,,,
0.1715,15,-26,0,0,0.0239,0.0423,-0.0006,0.0926,0.1415,-0.0010,,,,,,,
0.1815,0,0,15,-13,0.0231,0.0202,0.0003,0.1157,0.1616,-0.0007,,,,,,,
0.1916,13,-24,15,-14,0.0438,0.0608,-0.0002,0.1596,0.2224,-0.0010,,,,,,,
0.1969,,,,,,,,,,,-0.0422,0.1028,-0.0007,-0.5478,-0.1170,-0.0019,1
0.2017,12,-23,0,0,0.0191,0.0374,-0.0005,0.1787,0.2598,-0.0015,,,,,,,
0.2118,0,0,12,-15,0.0185,0.0233,0.0003,0.1973,0.2831,-0.0012,,,,,,,
0.2218,11,-23,0,0,0.0175,0.0374,-0.0005,0.2148,0.3205,-0.0017,,,,,,,
0.2319,9,-27,10,-18,0.0297,0.0719,-0.0002,0.2447,0.3924,-0.0019,,,,,,,
0.2420,0,0,10,-34,0.0154,0.0529,0.0008,0.2602,0.4452,-0.0012,,,,,,,
0.2521,7,-48,0,0,0.0111,0.0781,-0.0011,0.2714,0.5233,-0.0023,,,,,,,
0.2621,0,0,4,-56,0.0062,0.0871,0.0012,0.2778,0.6103,-0.0010,,,,,,,
0.2722,2,-59,-2,-71,0.0001,0.2064,0.0002,0.2780,0.8167,-0.0008,,,,,,,
0.2823,-3,-63,0,0,-0.0048,0.1025,-0.0015,0.2734,0.9192,-0.0023,,,,,,,
0.2924,0,0,-2,-64,-0.0031,0.0995,0.0014,0.2705,1.0187,-0.0009,,,,,,,
0.3025,-1,-58,0,0,-0.0016,0.0944,-0.0013,0.2691,1.1131,-0.0022,,,,,,,
0.3125,-3,-55,-2,-61,-0.0079,0.1843,0.0001,0.2616,1.2974,-0.0021,,,,,,,
0.3226,0,0,-5,-67,-0.0077,0.1042,0.0015,0.2540,1.4016,-0.0007,,,,,,,
