timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0103,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0204,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0405,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0506,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0599,,,,,,,,,,,-0.2597,-0.0126,-0.0005,-0.2597,-0.0126,-0.0005,1
0.0607,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0708,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0809,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0910,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.1011,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.1112,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0031,0.0000,,,,,,,
0.1212,0,-1,0,-4,0.0000,0.0078,0.0001,-0.0000,0.0110,0.0001,,,,,,,
0.1313,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0126,0.0001,,,,,,,
0.1414,0,0,1,-6,0.0015,0.0093,0.0001,0.0015,0.0219,0.0002,,,,,,,
0.1515,0,-1,0,-9,0.0000,0.0156,0.0002,0.0015,0.0375,0.0004,,,,,,,
0.1619,0,-1,0,0,0.0000,0.0016,-0.0000,0.0015,0.0392,0.0004,,,,,,,
0.1720,0,0,0,-3,0.0000,0.0047,0.0001,0.0015,0.0438,0.0004,,,,,,,
0.1820,0,0,0,-3,0.0000,0.0047,0.0001,0.0015,0.0485,0.0005,,,,,,,
0.1921,0,0,0,0,0.0000,0.0000,0.0000,0.0015,0.0485,0.0005,,,,,,,
0.2022,0,0,0,-1,0.0000,0.0016,0.0000,0.0015,0.0500,0.0005,,,,,,,
0.2070,,,,,,,,,,,-0.1103,0.0459,-0.0000,0.1493,0.0586,0.0005,1
0.2123,0,-1,0,0,0.0000,0.0016,-0.0000,0.0015,0.0517,0.0005,,,,,,,
0.2224,0,0,0,-2,0.0000,0.0031,0.0000,0.0015,0.0548,0.0006,,,,,,,
0.2325,0,0,-1,0,-0.0015,0.0000,0.0000,-0.0000,0.0548,0.0006,,,,,,,
0.2426,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0548,0.0006,,,,,,,
0.2526,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0548,0.0006,,,,,,,
0.2627,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0563,0.0006,,,,,,,
0.2728,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0563,0.0006,,,,,,,
0.2829,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0563,0.0006,,,,,,,
0.2930,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0563,0.0006,,,,,,,
0.3031,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0563,0.0006,,,,,,,
0.3132,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0563,0.0006,,,,,,,
0.3232,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0563,0.0006,,,,,,,
0.3334,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0563,0.0006,,,,,,,
