timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0404,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0505,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0606,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0706,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0807,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0908,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1009,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1109,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1210,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1311,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1372,,,,,,,,,,,0.4357,-0.2255,0.0008,0.4357,-0.2255,0.0008,1
0.1412,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1512,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1613,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.1714,0,-1,0,-1,0.0000,0.0032,-0.0000,-0.0000,0.0047,0.0000,,,,,,,
0.1815,0,0,0,0,0.0000,0.0000,0.0000,-0.0000,0.0047,0.0000,,,,,,,
0.1915,-1,-1,0,-3,-0.0016,0.0063,0.0000,-0.0016,0.0110,0.0001,,,,,,,
0.2016,-5,-6,0,0,-0.0080,0.0098,-0.0001,-0.0095,0.0208,-0.0001,,,,,,,
0.2117,0,0,-8,-30,-0.0123,0.0466,0.0007,-0.0219,0.0674,0.0006,,,,,,,
0.2218,-33,-30,-42,-68,-0.1172,0.1545,0.0008,-0.1393,0.2218,0.0014,,,,,,,
0.2318,0,0,0,0,0.0000,0.0000,0.0000,-0.1393,0.2218,0.0014,,,,,,,
0.2419,-42,-33,-40,-68,-0.1285,0.1594,0.0007,-0.2680,0.3810,0.0021,,,,,,,
0.2520,-34,-28,-38,-63,-0.1127,0.1435,0.0007,-0.3811,0.5242,0.0029,,,,,,,
0.2621,0,0,0,0,0.0000,0.0000,0.0000,-0.3811,0.5242,0.0029,,,,,,,
0.2717,,,,,,,,,,,0.0991,0.2624,0.0012,-0.3362,0.4882,0.0004,1
0.2722,-43,-27,-45,-70,-0.1378,0.1528,0.0009,-0.5194,0.6765,0.0038,,,,,,,
0.2822,-44,-35,-48,-74,-0.1440,0.1720,0.0008,-0.6641,0.8479,0.0047,,,,,,,
0.2923,0,0,0,0,0.0000,0.0000,0.0000,-0.6641,0.8479,0.0047,,,,,,,
0.3024,-38,-29,-39,-63,-0.1206,0.1451,0.0007,-0.7854,0.9924,0.0054,,,,,,,
0.3125,0,0,0,0,0.0000,0.0000,0.0000,-0.7854,0.9924,0.0054,,,,,,,
0.3226,-39,-33,-48,-77,-0.1360,0.1734,0.0009,-0.9224,1.1650,0.0063,,,,,,,
