timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0303,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0404,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.0505,0,-1,0,-1,0.0000,0.0032,-0.0000,-0.0000,0.0047,0.0000,,,,,,,
0.0551,,,,,,,,,,,-0.3711,-0.3586,-0.0011,-0.3711,-0.3586,-0.0011,1
0.0606,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0064,-0.0000,,,,,,,
0.0707,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0079,0.0000,,,,,,,
0.0807,1,-9,0,0,0.0016,0.0146,-0.0002,0.0016,0.0226,-0.0002,,,,,,,
0.0908,2,-24,3,-18,0.0078,0.0670,-0.0002,0.0094,0.0896,-0.0003,,,,,,,
0.1009,0,0,3,-29,0.0046,0.0451,0.0006,0.0140,0.1347,0.0003,,,,,,,
0.1110,3,-28,0,0,0.0048,0.0456,-0.0007,0.0188,0.1802,-0.0004,,,,,,,
0.1211,0,0,2,-28,0.0031,0.0435,0.0006,0.0219,0.2238,0.0003,,,,,,,
0.1312,1,-29,1,-38,0.0031,0.1063,0.0002,0.0250,0.3300,0.0004,,,,,,,
0.1413,1,-41,0,0,0.0016,0.0667,-0.0010,0.0266,0.3967,-0.0005,,,,,,,
0.1513,0,0,1,-45,0.0015,0.0700,0.0010,0.0281,0.4667,0.0005,,,,,,,
0.1614,1,-37,0,0,0.0016,0.0602,-0.0009,0.0297,0.5269,-0.0004,,,,,,,
0.1715,3,-45,1,-43,0.0063,0.1401,-0.0001,0.0361,0.6669,-0.0005,,,,,,,
0.1816,0,0,1,-56,0.0015,0.0871,0.0012,0.0376,0.7540,0.0008,,,,,,,
0.1918,0,-55,0,0,0.0000,0.0895,-0.0013,0.0376,0.8435,-0.0005,,,,,,,
0.2019,-1,-65,-1,-66,-0.0031,0.2084,-0.0000,0.0346,1.0518,-0.0005,,,,,,,
0.2029,,,,,,,,,,,-0.3170,0.2419,-0.0018,0.0534,0.6006,-0.0007,1
0.2120,0,0,-1,-66,-0.0015,0.1026,0.0015,0.0330,1.1545,0.0009,,,,,,,
0.2220,1,-60,0,0,0.0016,0.0976,-0.0014,0.0346,1.2521,-0.0005,,,,,,,
0.2321,0,0,0,-71,0.0000,0.1104,0.0016,0.0346,1.3625,0.0011,,,,,,,
0.2422,1,-66,-1,-79,0.0000,0.2302,0.0002,0.0343,1.5927,0.0013,,,,,,,
0.2523,-1,-80,0,0,-0.0016,0.1301,-0.0019,0.0327,1.7228,-0.0005,,,,,,,
0.2624,0,0,0,-86,0.0000,0.1337,0.0019,0.0326,1.8565,0.0014,,,,,,,
0.2724,-3,-71,0,0,-0.0048,0.1155,-0.0017,0.0278,1.9720,-0.0003,,,,,,,
0.2825,0,-72,-1,-83,-0.0015,0.2462,0.0002,0.0263,2.2182,-0.0001,,,,,,,
0.2926,0,0,-1,-84,-0.0015,0.1306,0.0019,0.0246,2.3488,0.0018,,,,,,,
0.3027,1,-81,0,0,0.0016,0.1318,-0.0019,0.0261,2.4806,-0.0001,,,,,,,
0.3128,0,0,-1,-98,-0.0015,0.1524,0.0022,0.0244,2.6329,0.0021,,,,,,,
0.3228,0,-92,0,-95,0.0000,0.2974,-0.0000,0.0238,2.9303,0.0020,,,,,,,
