timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0404,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0414,,,,,,,,,,,-0.0407,-0.2109,-0.0005,-0.0407,-0.2109,-0.0005,1
0.0505,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0606,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0707,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0807,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0908,0,-1,0,-1,0.0000,0.0032,-0.0000,0.0000,0.0048,-0.0000,,,,,,,
0.1009,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0064,-0.0000,,,,,,,
0.1110,0,-3,0,0,0.0000,0.0049,-0.0001,0.0000,0.0112,-0.0001,,,,,,,
0.1211,0,0,0,-8,0.0000,0.0124,0.0002,0.0000,0.0237,0.0001,,,,,,,
0.1312,3,-24,10,-22,0.0202,0.0732,-0.0001,0.0202,0.0969,0.0000,,,,,,,
0.1412,10,-33,0,0,0.0159,0.0537,-0.0008,0.0361,0.1506,-0.0007,,,,,,,
0.1513,0,0,11,-26,0.0170,0.0404,0.0006,0.0531,0.1910,-0.0002,,,,,,,
0.1614,13,-38,14,-25,0.0423,0.1007,-0.0003,0.0954,0.2917,-0.0005,,,,,,,
0.1715,16,-41,0,0,0.0254,0.0667,-0.0010,0.1209,0.3584,-0.0014,,,,,,,
0.1766,,,,,,,,,,,-0.6442,-0.0649,-0.0003,-0.6037,0.1456,0.0002,1
0.1815,0,0,18,-25,0.0278,0.0389,0.0006,0.1487,0.3972,-0.0009,,,,,,,
0.1916,17,-40,0,0,0.0270,0.0651,-0.0009,0.1758,0.4623,-0.0018,,,,,,,
0.2017,0,0,21,-29,0.0324,0.0451,0.0006,0.2083,0.5073,-0.0012,,,,,,,
0.2118,24,-51,24,-33,0.0752,0.1343,-0.0005,0.2836,0.6415,-0.0016,,,,,,,
0.2219,21,-46,0,0,0.0334,0.0748,-0.0011,0.3172,0.7162,-0.0027,,,,,,,
0.2319,0,0,27,-31,0.0416,0.0482,0.0007,0.3589,0.7643,-0.0020,,,,,,,
0.2420,31,-63,0,0,0.0493,0.1025,-0.0015,0.4085,0.8667,-0.0035,,,,,,,
0.2521,32,-59,0,0,0.0509,0.0960,-0.0014,0.4598,0.9625,-0.0048,,,,,,,
0.2622,0,0,32,-33,0.0493,0.0513,0.0007,0.5094,1.0135,-0.0041,,,,,,,
0.2723,26,-54,0,0,0.0413,0.0879,-0.0013,0.5511,1.1012,-0.0054,,,,,,,
0.2824,29,-56,31,-34,0.0939,0.1440,-0.0005,0.6459,1.2446,-0.0059,,,,,,,
0.2924,0,0,62,-58,0.0956,0.0902,0.0013,0.7419,1.3343,-0.0046,,,,,,,
0.3025,30,-55,0,0,0.0477,0.0895,-0.0013,0.7901,1.4235,-0.0059,,,,,,,
0.3120,,,,,,,,,,,-0.2379,0.2961,-0.0009,0.4063,0.3612,-0.0006,1
0.3126,0,0,32,-32,0.0493,0.0498,0.0007,0.8397,1.4730,-0.0052,,,,,,,
