timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0000,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0037,,,,,,,,,,,-0.0050,-0.2938,-0.0001,-0.0050,-0.2938,-0.0001,1
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0305,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0406,0,0,1,-1,0.0015,0.0016,0.0000,0.0015,0.0032,-0.0000,,,,,,,
0.0510,0,-1,0,0,0.0000,0.0016,-0.0000,0.0015,0.0048,-0.0000,,,,,,,
0.0610,0,0,1,0,0.0015,0.0000,0.0000,0.0031,0.0048,-0.0000,,,,,,,
0.0711,0,-7,0,0,0.0000,0.0114,-0.0002,0.0031,0.0162,-0.0002,,,,,,,
0.0812,12,-34,0,0,0.0191,0.0553,-0.0008,0.0222,0.0715,-0.0010,,,,,,,
0.0913,0,0,5,-5,0.0077,0.0078,0.0001,0.0299,0.0793,-0.0009,,,,,,,
0.1013,25,-65,0,0,0.0398,0.1057,-0.0015,0.0698,0.1849,-0.0024,,,,,,,
0.1114,43,-86,21,-25,0.1008,0.1788,-0.0014,0.1712,0.3634,-0.0038,,,,,,,
0.1215,0,0,86,-82,0.1326,0.1275,0.0018,0.3042,0.4905,-0.0020,,,,,,,
0.1316,50,-95,0,0,0.0795,0.1546,-0.0022,0.3841,0.6448,-0.0042,,,,,,,
0.1416,59,-112,57,-49,0.1817,0.2584,-0.0015,0.5671,0.9023,-0.0057,,,,,,,
0.1503,,,,,,,,,,,-0.1788,-0.1532,0.0000,-0.1739,0.1406,0.0002,1
0.1518,0,0,58,-52,0.0894,0.0808,0.0012,0.6570,0.9827,-0.0046,,,,,,,
0.1619,54,-108,0,0,0.0859,0.1757,-0.0025,0.7439,1.1579,-0.0071,,,,,,,
0.1719,0,0,57,-53,0.0879,0.0824,0.0012,0.8323,1.2397,-0.0059,,,,,,,
0.1820,58,-117,0,0,0.0922,0.1903,-0.0027,0.9259,1.4294,-0.0086,,,,,,,
0.1921,59,-112,58,-53,0.1833,0.2646,-0.0014,1.1117,1.6923,-0.0100,,,,,,,
0.2025,0,0,59,-54,0.0910,0.0840,0.0012,1.2034,1.7754,-0.0088,,,,,,,
0.2126,22,-105,0,0,0.0350,0.1708,-0.0024,1.2401,1.9458,-0.0113,,,,,,,
0.2227,50,-117,52,-49,0.1597,0.2665,-0.0016,1.4031,2.2104,-0.0129,,,,,,,
0.2328,0,0,49,-53,0.0756,0.0824,0.0012,1.4796,2.2919,-0.0117,,,,,,,
0.2429,44,-102,0,0,0.0700,0.1659,-0.0024,1.5517,2.4569,-0.0141,,,,,,,
0.2530,0,0,42,-42,0.0648,0.0653,0.0009,1.6174,2.5213,-0.0132,,,,,,,
0.2631,43,-107,0,0,0.0684,0.1741,-0.0025,1.6883,2.6944,-0.0157,,,,,,,
0.2732,33,-95,38,-44,0.1111,0.2230,-0.0012,1.8030,2.9155,-0.0169,,,,,,,
0.2833,0,0,34,-39,0.0524,0.0606,0.0009,1.8564,2.9753,-0.0160,,,,,,,
0.2934,31,-88,0,0,0.0493,0.1432,-0.0020,1.9081,3.1176,-0.0181,,,,,,,
0.3035,22,-75,28,-29,0.0782,0.1671,-0.0011,1.9894,3.2832,-0.0192,,,,,,,
0.3047,,,,,,,,,,,0.8849,-0.0404,-0.0128,1.0637,0.1128,-0.0129,1
0.3135,0,0,24,-28,0.0370,0.0435,0.0006,2.0272,3.3260,-0.0185,,,,,,,
0.3236,19,-64,0,0,0.0302,0.1041,-0.0015,2.0594,3.4295,-0.0200,,,,,,,
0.3338,13,-53,17,-23,0.0469,0.1220,-0.0007,2.1088,3.5505,-0.0208,,,,,,,
0.3439,0,0,15,-20,0.0231,0.0311,0.0004,2.1326,3.5811,-0.0203,,,,,,,
0.3540,13,-57,0,0,0.0207,0.0927,-0.0013,2.1552,3.6734,-0.0216,,,,,,,
0.3640,0,0,21,-28,0.0324,0.0435,0.0006,2.1885,3.7162,-0.0210,,,,,,,
0.3741,20,-74,0,0,0.0318,0.1204,-0.0017,2.2229,3.8359,-0.0227,,,,,,,
0.3842,35,-92,30,-37,0.1019,0.2072,-0.0013,2.3296,4.0407,-0.0241,,,,,,,
0.3942,0,0,36,-44,0.0555,0.0684,0.0010,2.3868,4.1077,-0.0231,,,,,,,
0.4043,38,-100,0,0,0.0604,0.1627,-0.0023,2.4511,4.2689,-0.0254,,,,,,,
0.4144,36,-101,35,-41,0.1112,0.2281,-0.0014,2.5683,4.4940,-0.0268,,,,,,,
0.4245,0,0,39,-46,0.0601,0.0715,0.0010,2.6303,4.5639,-0.0258,,,,,,,
0.4345,40,-95,0,0,0.0636,0.1546,-0.0022,2.6980,4.7167,-0.0280,,,,,,,
0.4387,,,,,,,,,,,3.4961,1.9096,-0.0244,2.5861,1.9833,-0.0115,1
0.4446,0,0,39,-42,0.0601,0.0653,0.0009,2.7599,4.7803,-0.0271,,,,,,,
0.4547,39,-107,0,0,0.0620,0.1741,-0.0025,2.8268,4.9526,-0.0296,,,,,,,
0.4648,45,-123,44,-49,0.1394,0.2763,-0.0018,2.9746,5.2245,-0.0313,,,,,,,
0.4748,0,0,52,-58,0.0802,0.0902,0.0013,3.0575,5.3121,-0.0301,,,,,,,
0.4849,50,-136,0,0,0.0795,0.2213,-0.0032,3.1440,5.5308,-0.0332,,,,,,,
0.4950,55,-139,56,-62,0.1738,0.3225,-0.0019,3.3287,5.8472,-0.0351,,,,,,,
0.5051,0,0,59,-66,0.0910,0.1026,0.0015,3.4232,5.9466,-0.0336,,,,,,,
0.5152,61,-159,0,0,0.0970,0.2587,-0.0037,3.5293,6.2017,-0.0373,,,,,,,
0.5252,0,0,64,-70,0.0987,0.1088,0.0016,3.6319,6.3068,-0.0357,,,,,,,
0.5353,68,-142,0,0,0.1081,0.2310,-0.0033,3.7486,6.5336,-0.0390,,,,,,,
0.5454,78,-175,79,-75,0.2459,0.4013,-0.0024,4.0104,6.9247,-0.0414,,,,,,,
0.5555,0,0,83,-83,0.1280,0.1290,0.0018,4.1435,7.0485,-0.0396,,,,,,,
0.5655,87,-177,0,0,0.1384,0.2880,-0.0041,4.2938,7.3304,-0.0437,,,,,,,
0.5756,79,-175,90,-81,0.2644,0.4106,-0.0023,4.5763,7.7288,-0.0460,,,,,,,
0.5847,,,,,,,,,,,2.5483,2.4825,-0.0362,-0.9615,0.5496,-0.0118,1
0.5857,0,0,91,-86,0.1403,0.1337,0.0019,4.7225,7.8560,-0.0441,,,,,,,
0.5958,80,-184,0,0,0.1272,0.2993,-0.0043,4.8634,8.1492,-0.0484,,,,,,,
0.6058,101,-196,102,-92,0.3179,0.4619,-0.0025,5.2039,8.5948,-0.0509,,,,,,,
0.6159,0,0,116,-98,0.1789,0.1524,0.0022,5.3901,8.7380,-0.0487,,,,,,,
0.6260,118,-214,0,0,0.1877,0.3481,-0.0050,5.5953,9.0761,-0.0537,,,,,,,
0.6361,0,0,123,-105,0.1897,0.1632,0.0023,5.7933,9.2292,-0.0513,,,,,,,
0.6462,133,-228,0,0,0.2115,0.3709,-0.0053,6.0245,9.5882,-0.0566,,,,,,,
0.6562,140,-256,149,-129,0.4524,0.6170,-0.0031,6.5120,10.1779,-0.0597,,,,,,,
0.6663,0,0,150,-122,0.2313,0.1897,0.0027,6.7540,10.3537,-0.0570,,,,,,,
0.6764,142,-234,0,0,0.2258,0.3807,-0.0054,7.0021,10.7203,-0.0624,,,,,,,
0.6865,145,-258,154,-125,0.4681,0.6141,-0.0032,7.5085,11.3031,-0.0657,,,,,,,
0.6965,0,0,149,-113,0.2298,0.1757,0.0025,7.7491,11.4636,-0.0632,,,,,,,
0.7066,133,-218,0,0,0.2115,0.3547,-0.0051,7.9835,11.8036,-0.0682,,,,,,,
0.7167,0,0,131,-106,0.2020,0.1648,0.0024,8.1961,11.9545,-0.0659,,,,,,,
0.7268,126,-222,0,0,0.2004,0.3612,-0.0052,8.4207,12.3012,-0.0710,,,,,,,
0.7353,,,,,,,,,,,6.2272,6.0053,-0.0602,3.5490,3.6537,-0.0240,1
0.7368,136,-218,148,-118,0.4445,0.5381,-0.0024,8.9029,12.8058,-0.0735,,,,,,,
0.7469,0,0,128,-101,0.1974,0.1570,0.0022,9.1111,12.9481,-0.0712,,,,,,,
0.7570,129,-218,0,0,0.2051,0.3547,-0.0051,9.3418,13.2867,-0.0763,,,,,,,
0.7670,119,-209,126,-103,0.3835,0.5002,-0.0026,9.7629,13.7556,-0.0789,,,,,,,
0.7771,0,0,139,-111,0.2143,0.1726,0.0025,9.9900,13.9111,-0.0764,,,,,,,
0.7872,122,-203,0,0,0.1940,0.3303,-0.0047,10.2094,14.2250,-0.0811,,,,,,,
0.7973,0,0,123,-106,0.1897,0.1648,0.0024,10.4117,14.3742,-0.0788,,,,,,,
0.8074,128,-227,0,0,0.2036,0.3693,-0.0053,10.6446,14.7257,-0.0840,,,,,,,
0.8174,126,-213,142,-117,0.4193,0.5284,-0.0024,11.1074,15.2165,-0.0864,,,,,,,
0.8275,0,0,147,-119,0.2267,0.1850,0.0026,11.3489,15.3816,-0.0837,,,,,,,
0.8376,99,-167,0,0,0.1574,0.2717,-0.0039,11.5291,15.6388,-0.0876,,,,,,,
0.8477,132,-219,152,-118,0.4443,0.5397,-0.0025,12.0195,16.1370,-0.0901,,,,,,,
0.8578,0,0,147,-118,0.2267,0.1835,0.0026,12.2616,16.2996,-0.0875,,,,,,,
0.8678,120,-219,0,0,0.1908,0.3563,-0.0051,12.4837,16.6373,-0.0926,,,,,,,
0.8690,,,,,,,,,,,10.1708,9.7083,-0.0880,3.7135,3.9336,-0.0277,1
0.8779,149,-236,168,-131,0.4960,0.5876,-0.0026,13.0326,17.1759,-0.0951,,,,,,,
0.8880,0,0,152,-118,0.2344,0.1835,0.0026,13.2831,17.3366,-0.0925,,,,,,,
0.8981,140,-245,0,0,0.2226,0.3986,-0.0057,13.5427,17.7121,-0.0982,,,,,,,
0.9082,0,0,158,-127,0.2436,0.1975,0.0028,13.8043,17.8851,-0.0954,,,,,,,
0.9182,148,-254,0,0,0.2354,0.4132,-0.0059,14.0791,18.2732,-0.1013,,,,,,,
0.9283,146,-242,168,-130,0.4912,0.5958,-0.0027,14.6288,18.8156,-0.1040,,,,,,,
0.9384,0,0,168,-133,0.2591,0.2068,0.0030,14.9077,18.9947,-0.1011,,,,,,,
0.9484,147,-251,0,0,0.2338,0.4083,-0.0058,15.1826,19.3766,-0.1069,,,,,,,
0.9585,132,-223,145,-121,0.4335,0.5509,-0.0025,15.6730,19.8775,-0.1094,,,,,,,
0.9686,0,0,154,-121,0.2375,0.1881,0.0027,15.9294,20.0389,-0.1067,,,,,,,
0.9787,144,-256,0,0,0.2290,0.4165,-0.0059,16.2026,20.4278,-0.1127,,,,,,,
0.9887,0,0,172,-128,0.2652,0.1990,0.0028,16.4883,20.5962,-0.1098,,,,,,,
0.9988,157,-257,0,0,0.2497,0.4181,-0.0060,16.7834,20.9835,-0.1158,,,,,,,
1.0089,144,-246,156,-131,0.4696,0.6039,-0.0028,17.3204,21.5283,-0.1186,,,,,,,
1.0171,,,,,,,,,,,15.7615,13.5595,-0.1161,5.2308,4.3275,-0.0281,1
1.0191,0,0,160,-121,0.2467,0.1881,0.0027,17.5874,21.6863,-0.1159,,,,,,,
1.0291,148,-238,0,0,0.2354,0.3872,-0.0055,17.8670,22.0429,-0.1214,,,,,,,
1.0392,144,-244,147,-121,0.4557,0.5851,-0.0030,18.3910,22.5677,-0.1244,,,,,,,
1.0493,0,0,155,-121,0.2390,0.1881,0.0027,18.6513,22.7250,-0.1217,,,,,,,
1.0594,149,-228,0,0,0.2370,0.3709,-0.0053,18.9324,23.0637,-0.1270,,,,,,,
1.0695,0,0,139,-115,0.2143,0.1788,0.0026,19.1675,23.2142,-0.1245,,,,,,,
1.0795,127,-229,0,0,0.2020,0.3726,-0.0053,19.4151,23.5581,-0.1298,,,,,,,
1.0896,135,-225,148,-118,0.4429,0.5495,-0.0026,19.9260,24.0450,-0.1324,,,,,,,
1.0997,0,0,144,-111,0.2221,0.1726,0.0025,20.1688,24.1870,-0.1300,,,,,,,
1.1098,146,-238,0,0,0.2322,0.3872,-0.0055,20.4501,24.5401,-0.1355,,,,,,,
1.1198,136,-243,160,-125,0.4630,0.5897,-0.0029,20.9893,25.0611,-0.1384,,,,,,,
1.1299,0,0,155,-121,0.2390,0.1881,0.0027,21.2518,25.2148,-0.1357,,,,,,,
1.1400,141,-238,0,0,0.2242,0.3872,-0.0055,21.5273,25.5673,-0.1412,,,,,,,
1.1501,140,-248,154,-120,0.4601,0.5900,-0.0031,22.0667,26.0859,-0.1443,,,,,,,
1.1601,0,0,154,-116,0.2375,0.1804,0.0026,22.3274,26.2306,-0.1417,,,,,,,
1.1670,,,,,,,,,,,20.3945,18.7236,-0.1447,4.0036,5.6659,-0.0286,1
1.1702,123,-210,0,0,0.1956,0.3416,-0.0049,22.5701,26.5406,-0.1466,,,,,,,
1.1803,0,0,138,-112,0.2128,0.1741,0.0025,22.8059,26.6820,-0.1441,,,,,,,
1.1904,127,-237,0,0,0.2020,0.3856,-0.0055,23.0621,27.0339,-0.1496,,,,,,,
1.2004,141,-234,159,-124,0.4694,0.5735,-0.0027,23.6124,27.5302,-0.1523,,,,,,,
1.2106,0,0,152,-127,0.2344,0.1975,0.0028,23.8738,27.6902,-0.1495,,,,,,,
1.2206,137,-266,0,0,0.2179,0.4327,-0.0062,24.1549,28.0848,-0.1557,,,,,,,
1.2307,146,-256,150,-122,0.4635,0.6062,-0.0032,24.7076,28.6109,-0.1589,,,,,,,
1.2408,0,0,162,-128,0.2498,0.1990,0.0028,24.9856,28.7683,-0.1561,,,,,,,
1.2509,146,-265,0,0,0.2322,0.4311,-0.0062,25.2831,29.1571,-0.1622,,,,,,,
1.2609,0,0,163,-127,0.2514,0.1975,0.0028,25.5629,29.3118,-0.1594,,,,,,,
1.2710,159,-270,0,0,0.2529,0.4393,-0.0063,25.8835,29.7043,-0.1657,,,,,,,
1.2811,137,-234,155,-119,0.4569,0.5657,-0.0028,26.4281,30.1862,-0.1685,,,,,,,
1.2911,0,0,144,-114,0.2221,0.1772,0.0025,26.6765,30.3240,-0.1659,,,,,,,
1.3012,147,-258,0,0,0.2338,0.4197,-0.0060,26.9775,30.6984,-0.1719,,,,,,,
1.3106,,,,,,,,,,,25.6875,23.7702,-0.1726,4.5100,5.7571,-0.0279,1
1.3113,161,-267,167,-131,0.5136,0.6380,-0.0033,27.5936,31.2382,-0.1752,,,,,,,
1.3214,0,0,160,-130,0.2467,0.2021,0.0029,27.8715,31.3946,-0.1723,,,,,,,
1.3315,141,-257,0,0,0.2242,0.4181,-0.0060,28.1653,31.7672,-0.1783,,,,,,,
1.3415,0,0,151,-122,0.2328,0.1897,0.0027,28.4279,31.9129,-0.1756,,,,,,,
1.3516,139,-241,0,0,0.2210,0.3921,-0.0056,28.7150,32.2595,-0.1812,,,,,,,
1.3617,148,-255,148,-121,0.4636,0.6030,-0.0032,29.2805,32.7682,-0.1845,,,,,,,
1.3718,0,0,146,-115,0.2251,0.1788,0.0026,29.5344,32.9030,-0.1819,,,,,,,
1.3818,140,-223,0,0,0.2226,0.3628,-0.0052,29.8198,33.2188,-0.1871,,,,,,,
1.3919,141,-256,155,-129,0.4632,0.6170,-0.0031,30.3906,33.7380,-0.1902,,,,,,,
1.4020,0,0,148,-117,0.2282,0.1819,0.0026,30.6489,33.8738,-0.1876,,,,,,,
1.4121,146,-231,0,0,0.2322,0.3758,-0.0054,30.9479,34.1989,-0.1929,,,,,,,
1.4221,137,-247,151,-128,0.4507,0.6008,-0.0029,31.5062,34.7014,-0.1958,,,,,,,
1.4322,0,0,160,-127,0.2467,0.1975,0.0028,31.7865,34.8475,-0.1930,,,,,,,
1.4423,147,-251,0,0,0.2338,0.4083,-0.0058,32.0953,35.2025,-0.1988,,,,,,,
1.4484,,,,,,,,,,,31.1243,27.8873,-0.2023,4.6489,4.9897,-0.0297,1
1.4524,0,0,158,-131,0.2436,0.2037,0.0029,32.3741,35.3544,-0.1959,,,,,,,
1.4624,148,-254,0,0,0.2354,0.4132,-0.0059,32.6865,35.7130,-0.2018,,,,,,,
1.4725,142,-246,151,-127,0.4587,0.5977,-0.0029,33.2564,36.2057,-0.2047,,,,,,,
1.4826,0,0,147,-115,0.2267,0.1788,0.0026,33.5145,36.3351,-0.2022,,,,,,,
1.4927,128,-216,0,0,0.2036,0.3514,-0.0050,33.7852,36.6377,-0.2072,,,,,,,
1.5027,139,-242,142,-118,0.4400,0.5772,-0.0030,34.3353,37.1112,-0.2102,,,,,,,
1.5128,0,0,166,-131,0.2560,0.2037,0.0029,34.6279,37.2574,-0.2073,,,,,,,
