timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0103,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0201,,,,,,,,,,,-0.3039,0.2536,0.0011,-0.3039,0.2536,0.0011,1
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0405,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0506,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0032,-0.0000,,,,,,,
0.0607,0,-1,1,-1,0.0015,0.0032,-0.0000,0.0015,0.0064,-0.0000,,,,,,,
0.0708,0,-1,0,0,0.0000,0.0016,-0.0000,0.0015,0.0080,-0.0000,,,,,,,
0.0808,0,0,1,-1,0.0015,0.0016,0.0000,0.0031,0.0095,-0.0000,,,,,,,
0.0909,5,-13,0,0,0.0080,0.0211,-0.0003,0.0110,0.0307,-0.0003,,,,,,,
0.1010,0,0,7,-7,0.0108,0.0109,0.0002,0.0218,0.0416,-0.0001,,,,,,,
0.1111,7,-15,9,-9,0.0250,0.0384,-0.0001,0.0469,0.0800,-0.0003,,,,,,,
0.1212,9,-17,0,0,0.0143,0.0277,-0.0004,0.0612,0.1076,-0.0007,,,,,,,
0.1313,0,0,10,-9,0.0154,0.0140,0.0002,0.0766,0.1216,-0.0005,,,,,,,
0.1414,9,-16,8,-6,0.0266,0.0354,-0.0002,0.1033,0.1569,-0.0007,,,,,,,
0.1515,8,-11,0,0,0.0127,0.0179,-0.0003,0.1160,0.1748,-0.0010,,,,,,,
0.1547,,,,,,,,,,,-0.3615,0.1222,-0.0001,-0.0577,-0.1314,-0.0011,1
0.1616,0,0,5,-6,0.0077,0.0093,0.0001,0.1237,0.1841,-0.0009,,,,,,,
0.1717,2,-4,0,0,0.0032,0.0065,-0.0001,0.1269,0.1906,-0.0009,,,,,,,
0.1818,0,0,1,-1,0.0015,0.0016,0.0000,0.1285,0.1922,-0.0009,,,,,,,
0.1919,0,-4,3,-2,0.0046,0.0096,-0.0000,0.1331,0.2018,-0.0010,,,,,,,
0.2019,2,-3,0,0,0.0032,0.0049,-0.0001,0.1363,0.2067,-0.0010,,,,,,,
0.2120,0,0,4,-7,0.0062,0.0109,0.0002,0.1425,0.2176,-0.0009,,,,,,,
0.2221,5,-13,3,-27,0.0126,0.0631,0.0003,0.1551,0.2807,-0.0006,,,,,,,
0.2322,1,-55,0,0,0.0016,0.0895,-0.0013,0.1568,0.3702,-0.0019,,,,,,,
0.2423,0,0,-2,-77,-0.0031,0.1197,0.0017,0.1538,0.4899,-0.0002,,,,,,,
0.2524,1,-96,10,-109,0.0170,0.3256,0.0002,0.1709,0.8155,0.0000,,,,,,,
0.2625,20,-123,0,0,0.0318,0.2001,-0.0029,0.2029,1.0156,-0.0028,,,,,,,
0.2726,0,0,24,-108,0.0370,0.1679,0.0024,0.2402,1.1834,-0.0004,,,,,,,
0.2827,30,-139,0,0,0.0477,0.2261,-0.0032,0.2884,1.4095,-0.0037,,,,,,,
0.2927,0,0,31,-113,0.0478,0.1757,0.0025,0.3366,1.5850,-0.0011,,,,,,,
0.3010,,,,,,,,,,,-0.1186,0.1869,-0.0001,0.2429,0.0648,-0.0000,1
0.3028,17,-74,31,-113,0.0748,0.2961,0.0008,0.4117,1.8811,-0.0004,,,,,,,
0.3129,25,-113,0,0,0.0398,0.1838,-0.0026,0.4518,2.0648,-0.0030,,,,,,,
