timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0405,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0505,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.0606,0,-1,0,-1,0.0000,0.0032,-0.0000,-0.0000,0.0047,0.0000,,,,,,,
0.0707,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0064,-0.0000,,,,,,,
0.0808,0,0,0,-7,0.0000,0.0109,0.0002,-0.0000,0.0172,0.0002,,,,,,,
0.0842,,,,,,,,,,,0.3828,-0.3530,-0.0002,0.3828,-0.3530,-0.0002,1
0.0909,-7,-38,0,0,-0.0111,0.0618,-0.0009,-0.0111,0.0791,-0.0007,,,,,,,
0.1009,-27,-120,-26,-114,-0.0830,0.3725,-0.0003,-0.0938,0.4516,-0.0010,,,,,,,
0.1110,0,0,-19,-156,-0.0293,0.2425,0.0035,-0.1233,0.6941,0.0025,,,,,,,
0.1211,-14,-126,0,0,-0.0223,0.2050,-0.0029,-0.1458,0.8991,-0.0005,,,,,,,
0.1312,0,0,-15,-139,-0.0231,0.2161,0.0031,-0.1691,1.1152,0.0026,,,,,,,
0.1413,-9,-149,-18,-180,-0.0421,0.5223,0.0005,-0.2127,1.6373,0.0032,,,,,,,
0.1513,-17,-178,0,0,-0.0270,0.2896,-0.0041,-0.2401,1.9269,-0.0010,,,,,,,
0.1614,0,0,-22,-218,-0.0339,0.3389,0.0048,-0.2745,2.2657,0.0039,,,,,,,
0.1715,-18,-189,0,0,-0.0286,0.3075,-0.0044,-0.3036,2.5732,-0.0005,,,,,,,
0.1816,-22,-170,-22,-203,-0.0689,0.5922,0.0006,-0.3724,3.1654,0.0000,,,,,,,
0.1917,0,0,-27,-231,-0.0416,0.3591,0.0051,-0.4150,3.5244,0.0052,,,,,,,
0.2017,-22,-219,0,0,-0.0350,0.3563,-0.0051,-0.4509,3.8806,0.0001,,,,,,,
0.2118,0,0,-27,-242,-0.0416,0.3763,0.0054,-0.4936,4.2567,0.0055,,,,,,,
0.2206,,,,,,,,,,,0.2120,1.9990,0.0013,-0.1714,2.3519,0.0015,1
0.2219,-18,-237,-21,-266,-0.0610,0.7991,0.0004,-0.5591,5.0555,0.0059,,,,,,,
0.2320,-14,-213,0,0,-0.0223,0.3465,-0.0050,-0.5826,5.4019,0.0009,,,,,,,
0.2420,0,0,-21,-241,-0.0324,0.3747,0.0054,-0.6163,5.7765,0.0063,,,,,,,
0.2521,-14,-236,0,0,-0.0223,0.3839,-0.0055,-0.6399,6.1604,0.0008,,,,,,,
0.2622,-5,-250,-19,-249,-0.0373,0.7938,-0.0003,-0.6777,6.9542,0.0005,,,,,,,
0.2723,0,0,-6,-260,-0.0093,0.4042,0.0058,-0.6883,7.3584,0.0063,,,,,,,
0.2824,-3,-237,0,0,-0.0048,0.3856,-0.0055,-0.6944,7.7440,0.0008,,,,,,,
0.2925,-26,-244,-22,-279,-0.0753,0.8307,0.0005,-0.7705,8.5746,0.0013,,,,,,,
0.3026,0,0,-35,-298,-0.0540,0.4633,0.0066,-0.8266,9.0377,0.0079,,,,,,,
0.3127,-24,-263,0,0,-0.0382,0.4279,-0.0061,-0.8669,9.4653,0.0018,,,,,,,
