timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0239,,,,,,,,,,,-0.1750,0.2083,-0.0011,-0.1750,0.2083,-0.0011,1
0.0304,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.0405,0,-1,0,-1,0.0000,0.0032,-0.0000,-0.0000,0.0047,0.0000,,,,,,,
0.0506,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0064,-0.0000,,,,,,,
0.0606,0,0,0,-7,0.0000,0.0109,0.0002,-0.0000,0.0172,0.0002,,,,,,,
0.0707,-6,-29,0,0,-0.0095,0.0472,-0.0007,-0.0095,0.0644,-0.0005,,,,,,,
0.0808,-10,-120,-18,-106,-0.0437,0.3600,-0.0004,-0.0529,0.4245,-0.0010,,,,,,,
0.0909,0,0,-16,-158,-0.0247,0.2457,0.0035,-0.0778,0.6701,0.0026,,,,,,,
0.1010,-4,-143,0,0,-0.0064,0.2326,-0.0033,-0.0844,0.9028,-0.0008,,,,,,,
0.1111,0,0,-5,-192,-0.0077,0.2985,0.0043,-0.0925,1.2013,0.0035,,,,,,,
0.1212,-1,-199,-13,-249,-0.0216,0.7109,0.0009,-0.1169,1.9120,0.0044,,,,,,,
0.1313,-11,-223,0,0,-0.0175,0.3628,-0.0052,-0.1351,2.2748,-0.0008,,,,,,,
0.1414,0,0,-21,-261,-0.0324,0.4058,0.0058,-0.1683,2.6805,0.0050,,,,,,,
0.1515,-15,-223,0,0,-0.0239,0.3628,-0.0052,-0.1931,3.0433,-0.0002,,,,,,,
0.1616,-17,-245,-16,-258,-0.0517,0.7997,0.0000,-0.2446,3.8430,-0.0001,,,,,,,
0.1700,,,,,,,,,,,-0.2105,1.1018,-0.0006,-0.0365,0.8934,0.0005,1
0.1716,0,0,-23,-316,-0.0355,0.4913,0.0070,-0.2818,4.3341,0.0069,,,,,,,
0.1817,-28,-296,0,0,-0.0445,0.4815,-0.0069,-0.3280,4.8155,0.0000,,,,,,,
0.1918,0,0,-14,-352,-0.0216,0.5473,0.0078,-0.3517,5.3627,0.0078,,,,,,,
0.2019,-7,-279,-9,-287,-0.0250,0.9001,-0.0001,-0.3837,6.2626,0.0077,,,,,,,
0.2120,3,-252,0,0,0.0048,0.4100,-0.0059,-0.3809,6.6726,0.0019,,,,,,,
0.2221,0,0,-1,-319,-0.0015,0.4960,0.0071,-0.3851,7.1685,0.0089,,,,,,,
0.2324,0,-307,-2,-324,-0.0031,1.0032,0.0001,-0.3972,8.1717,0.0090,,,,,,,
0.2425,-11,-290,0,0,-0.0175,0.4718,-0.0067,-0.4173,8.6433,0.0023,,,,,,,
0.2525,0,0,-23,-347,-0.0355,0.5395,0.0077,-0.4561,9.1826,0.0100,,,,,,,
0.2626,-24,-320,0,0,-0.0382,0.5206,-0.0074,-0.4975,9.7030,0.0025,,,,,,,
0.2727,-9,-359,-18,-370,-0.0421,1.1593,-0.0001,-0.5425,10.8622,0.0024,,,,,,,
0.2828,0,0,-13,-372,-0.0200,0.5784,0.0083,-0.5663,11.4404,0.0107,,,,,,,
0.2929,-8,-317,0,0,-0.0127,0.5157,-0.0074,-0.5826,11.9560,0.0033,,,,,,,
0.3030,0,0,-14,-348,-0.0216,0.5411,0.0077,-0.6081,12.4969,0.0110,,,,,,,
0.3077,,,,,,,,,,,1.1269,8.8587,0.0041,1.3325,7.7577,0.0048,1
