timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0103,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0204,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0305,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0406,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0506,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0607,0,-1,0,-1,0.0000,0.0032,-0.0000,0.0000,0.0048,-0.0000,,,,,,,
0.0708,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0064,-0.0000,,,,,,,
0.0809,0,-3,0,0,0.0000,0.0049,-0.0001,0.0000,0.0112,-0.0001,,,,,,,
0.0910,0,0,1,-5,0.0015,0.0078,0.0001,0.0015,0.0190,0.0000,,,,,,,
0.0980,,,,,,,,,,,-0.0614,0.1335,0.0013,-0.0614,0.1335,0.0013,1
0.1010,18,-60,35,-60,0.0826,0.1909,-0.0001,0.0841,0.2099,-0.0000,,,,,,,
0.1111,40,-117,0,0,0.0636,0.1903,-0.0027,0.1480,0.4002,-0.0027,,,,,,,
0.1212,0,0,49,-92,0.0756,0.1430,0.0020,0.2238,0.5431,-0.0007,,,,,,,
0.1316,41,-111,51,-108,0.1438,0.3485,-0.0002,0.3679,0.8915,-0.0009,,,,,,,
0.1417,39,-112,0,0,0.0620,0.1822,-0.0026,0.4304,1.0735,-0.0035,,,,,,,
0.1518,0,0,56,-117,0.0864,0.1819,0.0026,0.5171,1.2552,-0.0009,,,,,,,
0.1619,54,-144,0,0,0.0859,0.2343,-0.0033,0.6036,1.4893,-0.0042,,,,,,,
0.1720,0,0,57,-110,0.0879,0.1710,0.0024,0.6920,1.6601,-0.0018,,,,,,,
0.1821,54,-145,64,-109,0.1846,0.4054,-0.0009,0.8775,2.0650,-0.0027,,,,,,,
0.1922,71,-178,0,0,0.1129,0.2896,-0.0041,0.9918,2.3540,-0.0069,,,,,,,
0.2023,0,0,88,-134,0.1357,0.2083,0.0030,1.1286,2.5616,-0.0039,,,,,,,
0.2123,75,-182,81,-127,0.2442,0.4935,-0.0014,1.3750,3.0540,-0.0053,,,,,,,
0.2224,59,-164,0,0,0.0938,0.2668,-0.0038,1.4708,3.3202,-0.0091,,,,,,,
0.2325,0,0,58,-122,0.0894,0.1897,0.0027,1.5617,3.5091,-0.0064,,,,,,,
0.2330,,,,,,,,,,,0.7808,-1.2055,-0.0027,0.8404,-1.3400,-0.0040,1
0.2426,63,-174,0,0,0.1002,0.2831,-0.0040,1.6643,3.7914,-0.0105,,,,,,,
0.2527,0,0,81,-130,0.1249,0.2021,0.0029,1.7910,3.9924,-0.0076,,,,,,,
0.2628,88,-205,96,-147,0.2880,0.5621,-0.0015,2.0836,4.5520,-0.0091,,,,,,,
0.2728,74,-200,0,0,0.1177,0.3254,-0.0046,2.2050,4.8760,-0.0137,,,,,,,
0.2829,0,0,73,-143,0.1126,0.2223,0.0032,2.3203,5.0970,-0.0105,,,,,,,
0.2930,72,-214,85,-158,0.2456,0.5938,-0.0015,2.5725,5.6879,-0.0120,,,,,,,
0.3031,89,-220,0,0,0.1415,0.3579,-0.0051,2.7193,6.0438,-0.0171,,,,,,,
0.3132,0,0,98,-167,0.1511,0.2596,0.0037,2.8743,6.3011,-0.0134,,,,,,,
0.3232,81,-228,94,-176,0.2738,0.6446,-0.0014,3.1571,6.9417,-0.0148,,,,,,,
