timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0106,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0206,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0307,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0408,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0509,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0609,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0711,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.0811,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0032,-0.0000,,,,,,,
0.0912,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0047,0.0000,,,,,,,
0.1013,0,-1,0,-1,0.0000,0.0032,-0.0000,-0.0000,0.0079,0.0000,,,,,,,
0.1114,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0095,-0.0000,,,,,,,
0.1119,,,,,,,,,,,-0.0703,-0.1507,0.0009,-0.0703,-0.1507,0.0009,1
0.1215,0,0,-2,-16,-0.0031,0.0249,0.0004,-0.0031,0.0344,0.0004,,,,,,,
0.1316,-7,-23,0,0,-0.0111,0.0374,-0.0005,-0.0142,0.0718,-0.0002,,,,,,,
0.1417,-11,-35,-9,-40,-0.0314,0.1191,0.0001,-0.0456,0.1910,-0.0001,,,,,,,
0.1517,0,0,-9,-40,-0.0139,0.0622,0.0009,-0.0595,0.2532,0.0008,,,,,,,
0.1618,-6,-35,0,0,-0.0095,0.0569,-0.0008,-0.0690,0.3101,-0.0000,,,,,,,
0.1719,0,0,-9,-45,-0.0139,0.0700,0.0010,-0.0830,0.3801,0.0010,,,,,,,
0.1820,-12,-43,-11,-57,-0.0360,0.1586,0.0003,-0.1192,0.5386,0.0012,,,,,,,
0.1921,-6,-46,0,0,-0.0095,0.0748,-0.0011,-0.1288,0.6134,0.0002,,,,,,,
0.2022,0,0,-7,-54,-0.0108,0.0840,0.0012,-0.1396,0.6974,0.0014,,,,,,,
0.2122,-9,-49,0,0,-0.0143,0.0797,-0.0011,-0.1540,0.7771,0.0002,,,,,,,
0.2223,-7,-54,-10,-59,-0.0266,0.1796,0.0001,-0.1806,0.9566,0.0003,,,,,,,
0.2324,0,0,-6,-59,-0.0093,0.0917,0.0013,-0.1899,1.0484,0.0016,,,,,,,
0.2425,-10,-56,0,0,-0.0159,0.0911,-0.0013,-0.2059,1.1395,0.0003,,,,,,,
0.2526,0,0,-12,-73,-0.0185,0.1135,0.0016,-0.2246,1.2529,0.0019,,,,,,,
0.2592,,,,,,,,,,,0.2655,0.3140,0.0012,0.3362,0.4645,0.0003,1
0.2627,-11,-59,-14,-78,-0.0391,0.2173,0.0004,-0.2641,1.4701,0.0023,,,,,,,
0.2728,-10,-59,0,0,-0.0159,0.0960,-0.0014,-0.2801,1.5661,0.0009,,,,,,,
0.2829,0,0,-15,-71,-0.0231,0.1104,0.0016,-0.3035,1.6764,0.0025,,,,,,,
0.2931,-10,-64,-13,-84,-0.0359,0.2347,0.0004,-0.3400,1.9110,0.0029,,,,,,,
0.3032,-27,-60,0,0,-0.0429,0.0976,-0.0014,-0.3832,2.0086,0.0015,,,,,,,
0.3133,0,0,-17,-83,-0.0262,0.1290,0.0018,-0.4097,2.1375,0.0033,,,,,,,
