timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0104,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0204,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0305,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0406,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0507,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0607,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0708,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0809,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0910,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1010,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.1111,0,-2,0,0,0.0000,0.0033,-0.0000,-0.0000,0.0048,-0.0000,,,,,,,
0.1212,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0064,-0.0000,,,,,,,
0.1313,0,-3,-1,-20,-0.0015,0.0360,0.0004,-0.0015,0.0423,0.0004,,,,,,,
0.1414,0,-7,0,0,0.0000,0.0114,-0.0002,-0.0016,0.0537,0.0002,,,,,,,
0.1462,,,,,,,,,,,0.0777,0.0190,-0.0004,0.0777,0.0190,-0.0004,1
0.1519,0,0,0,0,0.0000,0.0000,0.0000,-0.0016,0.0537,0.0002,,,,,,,
0.1620,-8,-49,-13,-72,-0.0328,0.1917,0.0005,-0.0344,0.2454,0.0007,,,,,,,
0.1721,0,-2,0,0,0.0000,0.0033,-0.0000,-0.0344,0.2486,0.0006,,,,,,,
0.1821,0,0,-22,-102,-0.0339,0.1586,0.0023,-0.0686,0.4071,0.0029,,,,,,,
0.1922,-32,-65,0,0,-0.0509,0.1057,-0.0015,-0.1197,0.5128,0.0014,,,,,,,
0.2023,0,0,-89,-268,-0.1372,0.4167,0.0060,-0.2588,0.9289,0.0073,,,,,,,
0.2124,-44,-84,-53,-145,-0.1517,0.3621,0.0013,-0.4134,1.2897,0.0086,,,,,,,
0.2225,-42,-84,0,0,-0.0668,0.1367,-0.0020,-0.4812,1.4259,0.0066,,,,,,,
0.2326,0,0,-59,-175,-0.0910,0.2721,0.0039,-0.5745,1.6972,0.0105,,,,,,,
0.2426,-51,-110,-60,-166,-0.1736,0.4370,0.0011,-0.7530,2.1323,0.0117,,,,,,,
0.2527,-45,-106,0,0,-0.0716,0.1724,-0.0025,-0.8263,2.3039,0.0092,,,,,,,
0.2628,0,0,-55,-167,-0.0848,0.2596,0.0037,-0.9140,2.5626,0.0129,,,,,,,
0.2729,-50,-100,0,0,-0.0795,0.1627,-0.0023,-0.9954,2.7244,0.0106,,,,,,,
0.2823,,,,,,,,,,,-0.3164,2.6029,0.0025,-0.3951,2.5837,0.0029,1
0.2830,0,0,-63,-179,-0.0971,0.2783,0.0040,-1.0961,3.0014,0.0146,,,,,,,
0.2930,-52,-110,-61,-178,-0.1768,0.4557,0.0014,-1.2798,3.4544,0.0160,,,,,,,
0.3031,-56,-119,0,0,-0.0891,0.1936,-0.0028,-1.3716,3.6467,0.0132,,,,,,,
0.3132,0,0,-65,-200,-0.1002,0.3110,0.0044,-1.4766,3.9560,0.0176,,,,,,,
0.3233,-46,-112,-69,-208,-0.1796,0.5056,0.0020,-1.6656,4.4582,0.0197,,,,,,,
