timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0405,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0505,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.0523,,,,,,,,,,,0.5510,-0.1593,-0.0001,0.5510,-0.1593,-0.0001,1
0.0606,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0032,-0.0000,,,,,,,
0.0707,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0047,0.0000,,,,,,,
0.0808,0,-1,0,-3,0.0000,0.0063,0.0000,-0.0000,0.0110,0.0001,,,,,,,
0.0908,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0127,0.0000,,,,,,,
0.1009,0,0,-4,-18,-0.0062,0.0280,0.0004,-0.0062,0.0406,0.0004,,,,,,,
0.1110,-10,-10,-15,-24,-0.0390,0.0536,0.0003,-0.0452,0.0942,0.0007,,,,,,,
0.1211,-16,-12,0,0,-0.0254,0.0195,-0.0003,-0.0707,0.1137,0.0005,,,,,,,
0.1312,0,0,-18,-34,-0.0278,0.0529,0.0008,-0.0985,0.1665,0.0012,,,,,,,
0.1412,-21,-15,0,0,-0.0334,0.0244,-0.0003,-0.1319,0.1909,0.0009,,,,,,,
0.1513,0,0,-23,-35,-0.0355,0.0544,0.0008,-0.1675,0.2453,0.0016,,,,,,,
0.1614,-21,-17,-25,-41,-0.0719,0.0914,0.0005,-0.2396,0.3365,0.0022,,,,,,,
0.1715,-16,-36,0,0,-0.0254,0.0586,-0.0008,-0.2651,0.3951,0.0013,,,,,,,
0.1815,0,0,-7,-78,-0.0108,0.1213,0.0017,-0.2762,0.5163,0.0031,,,,,,,
0.1875,,,,,,,,,,,0.1970,0.0858,-0.0001,-0.3539,0.2451,-0.0000,1
0.1916,2,-113,0,-147,0.0032,0.4124,0.0006,-0.2744,0.9287,0.0037,,,,,,,
0.2017,2,-179,0,0,0.0032,0.2912,-0.0042,-0.2717,1.2199,-0.0005,,,,,,,
0.2118,0,0,-9,-206,-0.0139,0.3203,0.0046,-0.2861,1.5402,0.0041,,,,,,,
0.2219,-16,-184,0,0,-0.0254,0.2993,-0.0043,-0.3122,1.8395,-0.0002,,,,,,,
0.2319,0,0,-32,-246,-0.0493,0.3825,0.0055,-0.3625,2.2218,0.0053,,,,,,,
0.2420,-26,-190,-43,-253,-0.1077,0.7025,0.0012,-0.4743,2.9236,0.0065,,,,,,,
0.2521,-31,-217,0,0,-0.0493,0.3530,-0.0050,-0.5250,3.2764,0.0015,,,,,,,
0.2622,0,0,-36,-261,-0.0555,0.4058,0.0058,-0.5823,3.6820,0.0073,,,,,,,
0.2723,-36,-198,-48,-277,-0.1313,0.7528,0.0016,-0.7196,4.4337,0.0088,,,,,,,
0.2823,-37,-209,0,0,-0.0588,0.3400,-0.0049,-0.7806,4.7733,0.0040,,,,,,,
0.2924,0,0,-40,-288,-0.0617,0.4478,0.0064,-0.8455,5.2206,0.0103,,,,,,,
0.3025,-25,-223,-33,-262,-0.0906,0.7701,0.0006,-0.9444,5.9898,0.0110,,,,,,,
0.3126,-26,-204,0,0,-0.0413,0.3319,-0.0047,-0.9886,6.3213,0.0062,,,,,,,
