timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0405,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0505,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0606,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0707,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0032,-0.0000,,,,,,,
0.0715,,,,,,,,,,,-0.0995,-0.5454,-0.0003,-0.0995,-0.5454,-0.0003,1
0.0808,0,-1,0,-1,0.0000,0.0032,-0.0000,0.0000,0.0064,-0.0000,,,,,,,
0.0909,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0080,-0.0000,,,,,,,
0.1009,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0095,-0.0000,,,,,,,
0.1110,0,-4,0,0,0.0000,0.0065,-0.0001,0.0000,0.0161,-0.0001,,,,,,,
0.1211,0,-13,0,-7,0.0000,0.0320,-0.0001,0.0000,0.0481,-0.0002,,,,,,,
0.1312,0,0,0,-18,0.0000,0.0280,0.0004,0.0000,0.0761,0.0002,,,,,,,
0.1412,0,-26,0,0,0.0000,0.0423,-0.0006,0.0000,0.1184,-0.0004,,,,,,,
0.1513,0,0,1,-34,0.0015,0.0529,0.0008,0.0016,0.1712,0.0003,,,,,,,
0.1614,2,-36,1,-36,0.0047,0.1145,-0.0000,0.0062,0.2858,0.0003,,,,,,,
0.1715,0,-28,0,0,0.0000,0.0456,-0.0007,0.0063,0.3313,-0.0004,,,,,,,
0.1816,0,0,2,-38,0.0031,0.0591,0.0008,0.0093,0.3904,0.0005,,,,,,,
0.1916,5,-42,0,0,0.0080,0.0683,-0.0010,0.0173,0.4587,-0.0005,,,,,,,
0.2017,-1,-40,3,-47,0.0030,0.1381,0.0001,0.0204,0.5969,-0.0004,,,,,,,
0.2118,0,0,2,-48,0.0031,0.0746,0.0011,0.0235,0.6715,0.0007,,,,,,,
0.2183,,,,,,,,,,,-0.0401,-0.2134,-0.0003,0.0593,0.3321,-0.0000,1
0.2219,1,-43,0,0,0.0016,0.0700,-0.0010,0.0250,0.7415,-0.0003,,,,,,,
0.2320,0,0,0,-50,0.0000,0.0777,0.0011,0.0250,0.8192,0.0008,,,,,,,
0.2420,1,-49,-1,-56,0.0000,0.1668,0.0001,0.0249,0.9860,0.0009,,,,,,,
0.2521,-1,-54,0,0,-0.0016,0.0879,-0.0013,0.0233,1.0738,-0.0004,,,,,,,
0.2622,0,0,-2,-51,-0.0031,0.0793,0.0011,0.0202,1.1531,0.0008,,,,,,,
0.2723,0,-47,0,0,0.0000,0.0765,-0.0011,0.0202,1.2296,-0.0003,,,,,,,
0.2824,2,-54,0,-54,0.0032,0.1718,-0.0001,0.0234,1.4014,-0.0004,,,,,,,
0.2925,0,0,2,-54,0.0031,0.0840,0.0012,0.0265,1.4853,0.0008,,,,,,,
0.3025,3,-52,0,0,0.0048,0.0846,-0.0012,0.0313,1.5699,-0.0004,,,,,,,
0.3126,1,-57,1,-59,0.0031,0.1845,-0.0000,0.0345,1.7544,-0.0004,,,,,,,
0.3227,0,0,0,-60,0.0000,0.0933,0.0013,0.0344,1.8477,0.0009,,,,,,,
